Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Juniperus monosperma	32.23	1.30676570214323	37.6	2000	2.53	3.65	3.135	0.0279	40	8.8	3
Juniperus monosperma	32.47	1.02236462852176	38.4	2000	3.02	3.7	2.64	0.0216	40	8.8	3
Juniperus monosperma	32.6	1.10822022498333	38	2000	2.83	3.75	2.35	0.0196	40	8.8	3
Juniperus monosperma	32.69	1.24317706267594	37.6	2000	2.53	3.65	3.169	0.0281	40	8.8	3
Juniperus monosperma	32.34	0.956736236149276	38.4	2000	3.02	3.7	2.668	0.0195	40	8.8	3
Juniperus monosperma	25.74	1.14001227088861	38.7	2000	7	7	0.03	0.002	40	8.8	3
Juniperus monosperma	27.92	1.14223566524154	38.7	2000	5.25	5.7	0.138	0.003	40	8.8	3
Juniperus monosperma	28.66	1.12751345130428	38.4	2000	6.2	6.2	0.053	0.002	40	8.8	3
Juniperus monosperma	33.33	1.10384065472694	38.6	2000	5.25	5.7	0.017	0.002	40	8.8	3
Juniperus monosperma	36.52	1.06240901696951	38.1	2000	5.25	5.7	0.051	0.002	40	8.8	3
Juniperus monosperma	40.89	0.792464047082973	38.4	2000	6.2	6.2	0.033	0.002	40	8.8	3
Juniperus monosperma	22.44	0.865585060071	36.8	2000	1.3	2.2	5.51	0.062	40	8.8	3
Juniperus monosperma	22.96	1.01255596586077	36	2000	1.7	2.9	6.58	0.0756	40	8.8	3
Juniperus monosperma	24.47	0.669037587530667	37.8	2000	1.1	2.3	4.446	0.0398	40	8.8	3
Juniperus monosperma	24.99	0.985787646703336	36.6	2000	1.3	2.2	5.623	0.0653	40	8.8	3
Juniperus monosperma	25.8	1.08179375616339	36	2000	1.7	2.9	6.503	0.0665	40	8.8	3
Juniperus monosperma	26.83	0.719819984587867	38	2000	1.1	2.3	4.019	0.0365	40	8.8	3
Juniperus monosperma	27.02	0.999408808031808	36.9	2000	1.3	2.2	5.314	0.0572	40	8.8	3
Juniperus monosperma	29	1.17554643840943	36.4	2000	1.7	2.9	5.607	0.0597	40	8.8	3
Juniperus monosperma	31.28	0.884555728126851	37.8	2000	1.1	2.3	3.849	0.0404	40	8.8	3
Juniperus monosperma	29.93	1.10592030229904	37.4	2000	1.3	2.2	3.274	0.0447	40	8.8	3
Juniperus monosperma	31.4	1.46576682819579	36.2	2000	1.7	2.9	5	0.0621	40	8.8	3
Juniperus monosperma	33.84	0.961883047101673	38	2000	1.1	2.3	2.947	0.0329	40	8.8	3
Juniperus monosperma	31.54	1.19241399249684	37.4	2000	1.3	2.2	3.367	0.0439	40	8.8	3
Juniperus monosperma	33.19	1.54383828285358	36.6	2000	1.7	2.9	4.381	0.0573	40	8.8	3
Juniperus monosperma	33.2	0.966686577746406	38	2000	1.1	2.3	3.043	0.0313	40	8.8	3
Juniperus monosperma	31.15	1.16095170216356	37.4	2000	1.3	2.2	3.135	0.0372	40	8.8	3
Juniperus monosperma	31.02	1.2975628643872	36.6	2000	1.7	2.9	4.497	0.0472	40	8.8	3
Juniperus monosperma	30.8	0.87154566056342	38.2	2000	1.1	2.3	2.532	0.0218	40	8.8	3
Juniperus monosperma	30.51	1.1386319462368	37.5	2000	1.3	2.2	3.072	0.0392	40	8.8	3
Juniperus monosperma	30.31	1.22895494449706	37.2	2000	1.7	2.9	3.454	0.0431	40	8.8	3
Juniperus monosperma	32.29	0.913093250985361	38.2	2000	1.1	2.3	2.401	0.0251	40	8.8	3
Juniperus monosperma	16.35	0.659275236336531	36	2000	0.85	2.4	6.147	0.07	40	8.8	3
Juniperus monosperma	16.6	0.739090269353131	35.7	2000	1.7	2.5	5.354	0.07	40	8.8	3
Juniperus monosperma	16.64	0.473899340141373	37.5	2000	1.4	1.7	3.866	0.035	40	8.8	3
Juniperus monosperma	20.66	0.775457811821537	36.2	2000	0.85	2.4	5.626	0.064	40	8.8	3
Juniperus monosperma	20.63	0.900961705939975	35.7	2000	1.7	2.5	5.338	0.067	40	8.8	3
Juniperus monosperma	20.01	0.589652513063696	37.2	2000	1.4	1.7	4.986	0.048	40	8.8	3
Juniperus monosperma	24.28	0.824335586588971	36.7	2000	0.85	2.4	4.657	0.051	40	8.8	3
Juniperus monosperma	24.42	1.02987208678662	35.9	2000	1.7	2.5	4.68	0.059	40	8.8	3
Juniperus monosperma	24.63	0.568528311588343	37.7	2000	1.4	1.7	4.021	0.04	40	8.8	3
Juniperus monosperma	28.29	0.854101485172479	36.9	2000	0.85	2.4	4.263	0.043	40	8.8	3
Juniperus monosperma	28.81	1.14177515329622	36.4	2000	1.7	2.5	4.297	0.055	40	8.8	3
Juniperus monosperma	27.51	0.52329618046985	38	2000	1.4	1.7	3.218	0.032	40	8.8	3
Juniperus monosperma	30.43	0.818701860848397	37.3	2000	0.85	2.4	3.737	0.038	40	8.8	3
Juniperus monosperma	29.8	0.994495262108858	37.1	2000	1.7	2.5	3.372	0.044	40	8.8	3
Juniperus monosperma	31.1	0.528084438662923	38.4	2000	1.4	1.7	2.091	0.024	40	8.8	3
Juniperus monosperma	31.03	0.790123623041654	37.6	2000	0.85	2.4	3.255	0.035	40	8.8	3
Juniperus monosperma	30.58	1.03613585712858	37.1	2000	1.7	2.5	3.364	0.043	40	8.8	3
Juniperus monosperma	30.52	0.471128781078591	38.5	2000	1.4	1.7	1.91	0.021	40	8.8	3
Juniperus monosperma	30.48	0.611148879094756	38.2	2000	0.85	2.4	1.98	0.022	40	8.8	3
Juniperus monosperma	29.03	0.812496014621348	37.7	2000	1.7	2.5	2.058	0.029	40	8.8	3
Juniperus monosperma	28.41	0.45098342846674	38.5	2000	1.4	1.7	2.019	0.019	40	8.8	3
Juniperus monosperma	12.58	0.267066667525668	39.6	2000	5.6	5.8	1.202	0.01	40	8.8	3
Juniperus monosperma	14.3	0.389940568422609	38.7	2000	4.95	5.5	2.017	0.017	40	8.8	3
Juniperus monosperma	15.55	0.39661938267579	39	2000	5.2	5.7	1.278	0.009	40	8.8	3
Juniperus monosperma	20.3	0.741981339264257	39.8	2000	5.6	5.8	0.695	0.004	40	8.8	3
Juniperus monosperma	22.42	0.902287631133822	39.1	2000	4.95	5.5	1.35	0.009	40	8.8	3
Juniperus monosperma	24.09	0.949976370908951	39.4	2000	5.2	5.7	0.803	0.005	40	8.8	3
Juniperus monosperma	24.11	0.613577073398507	39.9	2000	5.6	5.8	0.666	0.005	40	8.8	3
Juniperus monosperma	24.81	0.68200052904751	39.3	2000	4.95	5.5	0.859	0.007	40	8.8	3
Juniperus monosperma	26.08	0.677258615910094	39.6	2000	5.2	5.7	0.443	0.003	40	8.8	3
Juniperus monosperma	14.91	1.19543455951957	36.1	2000	0.9	2.1	5.01	0.0367	40	8.8	3
Juniperus monosperma	17.21	1.28360337780894	35.5	2000	1.5	2.7	4.061	0.0319	40	8.8	3
Juniperus monosperma	19.09	1.41968926957458	35	2000	1.3	2.7	6.385	0.059	40	8.8	3
Juniperus monosperma	19.89	1.56233046386698	34.7	2000	0.9	2.1	9.4	0.1278	40	8.8	3
Juniperus monosperma	21.01	1.79845195230688	33.1	2000	1.5	2.7	6.703	0.1007	40	8.8	3
Juniperus monosperma	22.43	1.72393590828392	34.5	2000	1.3	2.7	6.835	0.0933	40	8.8	3
Juniperus monosperma	20.25	1.52463585339506	35	2000	0.9	2.1	8.7	0.128	40	8.8	3
Juniperus monosperma	20.74	1.76748298241454	33.2	2000	1.5	2.7	6.427	0.118	40	8.8	3
Juniperus monosperma	21.54	1.60061866065114	34.6	2000	1.3	2.7	6.683	0.0913	40	8.8	3
Juniperus monosperma	19.89	1.49233046386698	35.2	2000	0.9	2.1	8.227	0.1098	40	8.8	3
Juniperus monosperma	20.55	1.71900754279154	33.5	2000	1.5	2.7	6.187	0.1057	40	8.8	3
Juniperus monosperma	20.12	1.46563019918454	35.4	2000	1.3	2.7	5.439	0.0683	40	8.8	3
Juniperus monosperma	27.65	1.45345766282505	35.9	2000	0.9	2.1	5.649	0.0688	40	8.8	3
Juniperus monosperma	28.36	1.5797628013774	35.7	2000	1.5	2.7	5.647	0.0682	40	8.8	3
Juniperus monosperma	28.22	1.43849550861533	36.1	2000	1.3	2.7	6.65	0.0788	40	8.8	3
Juniperus monosperma	13.28	1.00537540809285	37.9	2000	5.05	5.3	1.271	0.019	40	8.8	3
Juniperus monosperma	15.04	1.0596868642188	37.1	2000	4.1	4.6	2.977	0.031	40	8.8	3
Juniperus monosperma	18.36	1.10110507548063	37.1	2000	4.1	4.8	3.725	0.032	40	8.8	3
Juniperus monosperma	20.05	0.97545158180545	37.9	2000	5.05	5.3	1.638	0.011	40	8.8	3
Juniperus monosperma	20.28	1.04904076453431	37.2	2000	4.1	4.6	2.683	0.02	40	8.8	3
Juniperus monosperma	21.45	1.03650098517418	37.7	2000	4.1	4.8	2.242	0.018	40	8.8	3
Juniperus monosperma	21.94	1.01419125610046	37.9	2000	5.05	5.3	1.513	0.012	40	8.8	3
Juniperus monosperma	22.71	1.1004442061478	37.3	2000	4.1	4.6	2.707	0.022	40	8.8	3
Juniperus monosperma	24.67	1.0959394956154	37.4	2000	4.1	4.8	3.119	0.024	40	8.8	3
Juniperus monosperma	28.93	1.03937147235548	38.9	2000	5.05	5.3	0.335	0.006	40	8.8	3
Juniperus monosperma	30.31	1.19895494449706	38	2000	4.1	4.6	1.979	0.015	40	8.8	3
Juniperus monosperma	30.62	1.06616543813147	38.2	2000	4.1	4.8	1.784	0.014	40	8.8	3
Juniperus monosperma	29.81	1.00690533671778	38.8	2000	5.05	5.3	0.371	0.004	40	8.8	3
Juniperus monosperma	29.65	1.0784883015681	38.5	2000	4.1	4.6	1.055	0.008	40	8.8	3
Juniperus monosperma	31.08	1.0629464316148	38.5	2000	4.1	4.8	1.152	0.009	40	8.8	3
Juniperus monosperma	27.68	0.779948818393151	38.7	2000	5.05	5.3	0.499	0.004	40	8.8	3
Juniperus monosperma	28.38	0.894247650619716	38.2	2000	4.1	4.6	1.559	0.011	40	8.8	3
Juniperus monosperma	29.14	0.768067624963109	38.7	2000	4.1	4.8	0.833	0.006	40	8.8	3
Juniperus monosperma	23.39	1.39630108143177	36.4	2000	2.8	3.4	4.457	0.0509	40	8.8	3
Juniperus monosperma	24.47	1.43903758753067	36.1	2000	2.65	3.4	5.303	0.0567	40	8.8	3
Juniperus monosperma	26.16	1.23325321207912	37.4	2000	2.1	3	4.418	0.0415	40	8.8	3
Juniperus monosperma	27.62	1.44697639830134	35.2	2000	2.8	3.4	4.139	0.0416	40	8.8	3
Juniperus monosperma	29.14	1.48806762496311	35.2	2000	2.65	3.4	4.357	0.0447	40	8.8	3
Juniperus monosperma	31.27	1.36196313684895	37.4	2000	2.1	3	4.307	0.0416	40	8.8	3
Juniperus monosperma	29.27	1.43847130628904	37	2000	2.8	3.4	3.362	0.03	40	8.8	3
Juniperus monosperma	30.92	1.56202484665267	37.2	2000	2.65	3.4	3.746	0.0367	40	8.8	3
Juniperus monosperma	34.24	1.510577980834	37.5	2000	2.1	3	3.646	0.0399	40	8.8	3
Juniperus monosperma	35.55	1.14568392985665	38.4	2000	2.8	3.4	1.044	0.0107	40	8.8	3
Juniperus monosperma	35.61	1.49485383057066	37.5	2000	2.65	3.4	2.662	0.0286	40	8.8	3
Juniperus monosperma	36.95	1.40754154776698	37.9	2000	2.1	3	2.965	0.032	40	8.8	3
Juniperus monosperma	33.97	1.1502076491502	38.2	2000	2.8	3.4	1.417	0.0131	40	8.8	3
Juniperus monosperma	35.43	1.32750841711721	37.8	2000	2.65	3.4	1.985	0.0206	40	8.8	3
Juniperus monosperma	37.48	1.24052496234509	38.1	2000	2.1	3	2.211	0.0238	40	8.8	3
Juniperus monosperma	33.65	1.12630193821397	38.2	2000	2.8	3.4	1.323	0.013	40	8.8	3
Juniperus monosperma	35.09	1.23052585109135	38	2000	2.65	3.4	1.653	0.0168	40	8.8	3
Juniperus monosperma	36.22	1.20288915712395	38.1	2000	2.1	3	2.465	0.0236	40	8.8	3
Juniperus monosperma	34.89	0.978403587485816	37.9	2000	2.8	3.4	0.636	0.0082	40	8.8	3
Juniperus monosperma	34.37	0.959649693409782	37.9	2000	2.65	3.4	0.982	0.0091	40	8.8	3
Juniperus monosperma	34.47	1.03987178823581	37.5	2000	2.1	3	2.09	0.0192	40	8.8	3
Juniperus monosperma	23.89	1.51417595497061	37.6	2000	1.2	3.3	5.261	0.052	40	8.8	3
Juniperus monosperma	25.37	1.55816135802217	37.8	2000	1.7	3.7	5.61	0.055	40	8.8	3
Juniperus monosperma	26.09	1.84925434048784	36.4	2000	1.4	2.9	5.175	0.045	40	8.8	3
Juniperus monosperma	27.64	1.86129614293818	36.3	2000	1.2	3.3	5.461	0.051	40	8.8	3
Juniperus monosperma	29.23	1.78909518884022	36.7	2000	1.7	3.7	5.054	0.044	40	8.8	3
Juniperus monosperma	29.95	2.09077304969809	36.1	2000	1.4	2.9	4.864	0.054	40	8.8	3
Juniperus monosperma	30.78	1.70648338990109	36.5	2000	1.2	3.3	4.316	0.039	40	8.8	3
Juniperus monosperma	32.21	1.68133384166627	37	2000	1.7	3.7	3.895	0.035	40	8.8	3
Juniperus monosperma	32.83	1.99221736326462	36	2000	1.4	2.9	3.983	0.044	40	8.8	3
Juniperus monosperma	32.62	1.58375671375214	37.3	2000	1.2	3.3	2.502	0.018	40	8.8	3
Juniperus monosperma	34.06	1.69688145413047	37.2	2000	1.7	3.7	3.349	0.03	40	8.8	3
Juniperus monosperma	35.86	2.03532125262498	36.7	2000	1.4	2.9	3.049	0.034	40	8.8	3
Juniperus monosperma	34.23	1.49758259283739	37.4	2000	1.2	3.3	2.403	0.017	40	8.8	3
Juniperus monosperma	35.66	1.68087070847753	37.3	2000	1.7	3.7	3.152	0.026	40	8.8	3
Juniperus monosperma	37.02	1.9314480493731	37.4	2000	1.4	2.9	2.236	0.026	40	8.8	3
Juniperus monosperma	36.52	1.52240901696951	38	2000	1.2	3.3	1.929	0.016	40	8.8	3
Juniperus monosperma	38.1	1.6504452915625	38	2000	1.7	3.7	2.439	0.023	40	8.8	3
Juniperus monosperma	39.92	1.80398407554695	37.7	2000	1.4	2.9	1.775	0.02	40	8.8	3
Juniperus monosperma	36.51	1.42906884118459	38.1	2000	1.2	3.3	1.52	0.012	40	8.8	3
Juniperus monosperma	36.12	1.5500293877836	37.9	2000	1.7	3.7	2.497	0.022	40	8.8	3
Juniperus monosperma	35.59	1.74845776596742	37.1	2000	1.4	2.9	2.414	0.024	40	8.8	3
Juniperus monosperma	13.34	0.441359134300831	38.1	2000	3.65	4.1	2.396	0.015	40	8.8	3
Juniperus monosperma	19.72	0.517982905480468	38.2	2000	4.3	4.3	3.449	0.027	40	8.8	3
Juniperus monosperma	20.47	0.497104798426532	38.4	2000	4	4	2.086	0.013	40	8.8	3
Juniperus monosperma	20.57	0.521991255744366	38.2	2000	3.65	4.1	2.964	0.019	40	8.8	3
Juniperus monosperma	21.61	0.521646118713075	38.5	2000	4.3	4.3	3.127	0.022	40	8.8	3
Juniperus monosperma	22.79	0.523859447631674	38.5	2000	4	4	2.333	0.014	40	8.8	3
Juniperus monosperma	27.26	0.499968126210836	38.8	2000	3.65	4.1	2.202	0.014	40	8.8	3
Juniperus monosperma	26.9	0.464360610669192	39	2000	4.3	4.3	2.139	0.015	40	8.8	3
Juniperus monosperma	28.72	0.451187064689254	39.1	2000	4	4	1.224	0.009	40	8.8	3
Juniperus monosperma	32.52	0.396128288441146	39.5	2000	3.65	4.1	0.855	0.006	40	8.8	3
Juniperus monosperma	32.02	0.389995917335541	39.4	2000	4.3	4.3	1.167	0.007	40	8.8	3
Juniperus monosperma	32.79	0.381035771953994	39.6	2000	4	4	0.532	0.004	40	8.8	3
Juniperus monosperma	31.08	0.3029464316148	39.4	2000	3.65	4.1	0.649	0.004	40	8.8	3
Juniperus monosperma	34.16	0.276655276178899	39.5	2000	4.3	4.3	0.487	0.004	40	8.8	3
Juniperus monosperma	34.72	0.266066190890503	39.6	2000	4	4	0.107	0.002	40	8.8	3
Juniperus monosperma	32.4	0.283151954071273	39.6	2000	3.65	4.1	0.531	0.004	40	8.8	3
Juniperus monosperma	32.93	0.250266922003047	39.5	2000	4.3	4.3	0.141	0.002	40	8.8	3
Juniperus monosperma	33.32	0.270974310396771	39.6	2000	4	4	0.107	0.002	40	8.8	3
Juniperus monosperma	31.04	0.292685648682335	39.3	2000	3.65	4.1	0.647	0.004	40	8.8	3
Juniperus monosperma	31.78	0.305828577779972	39.4	2000	4.3	4.3	0.857	0.006	40	8.8	3
Juniperus monosperma	31.42	0.280986664911461	39.6	2000	4	4	0.186	0.003	40	8.8	3
Juniperus monosperma	15.9	0.546645970384127	38.6	2000	2.4	3	2.887	0.03	40	8.8	3
Juniperus monosperma	17.25	0.588578175784639	38.4	2000	1.65	2.9	4.189	0.039	40	8.8	3
Juniperus monosperma	19.09	0.699689269574583	37.5	2000	2.25	3.5	5.09	0.046	40	8.8	3
Juniperus monosperma	21.75	0.63382508357481	38.5	2000	2.4	3	4.138	0.036	40	8.8	3
Juniperus monosperma	22.21	0.657875159686862	38.7	2000	1.65	2.9	3.96	0.038	40	8.8	3
Juniperus monosperma	22.75	0.737144728929683	38	2000	2.25	3.5	4.398	0.037	40	8.8	3
Juniperus monosperma	23.68	0.636987264208635	38.5	2000	2.4	3	4.327	0.038	40	8.8	3
Juniperus monosperma	23.67	0.665226576057614	38.8	2000	1.65	2.9	4.314	0.036	40	8.8	3
Juniperus monosperma	24.83	0.745739057156404	38.2	2000	2.25	3.5	4.056	0.038	40	8.8	3
Juniperus monosperma	29.55	0.574633281706721	38.4	2000	2.4	3	3.605	0.029	40	8.8	3
Juniperus monosperma	29.25	0.633780895204489	39	2000	1.65	2.9	4.351	0.032	40	8.8	3
Juniperus monosperma	29.15	0.64039933139887	38.6	2000	2.25	3.5	3.543	0.032	40	8.8	3
Juniperus monosperma	31.02	0.487562864387198	39.4	2000	2.4	3	3.014	0.023	40	8.8	3
Juniperus monosperma	31.36	0.525342588928544	39.2	2000	1.65	2.9	3.564	0.031	40	8.8	3
Juniperus monosperma	30.67	0.568730444228827	39	2000	2.25	3.5	2.865	0.026	40	8.8	3
Juniperus monosperma	31.25	0.436781792682211	39.2	2000	2.4	3	2.451	0.019	40	8.8	3
Juniperus monosperma	30.09	0.45487816972266	39.2	2000	1.65	2.9	3.24	0.029	40	8.8	3
Juniperus monosperma	30.26	0.566612705598937	38.8	2000	2.25	3.5	3.241	0.03	40	8.8	3
Juniperus monosperma	29.72	0.395257955110011	39.3	2000	2.4	3	2.189	0.017	40	8.8	3
Juniperus monosperma	30.23	0.439222090991442	39.2	2000	1.65	2.9	3.693	0.027	40	8.8	3
Juniperus monosperma	30.09	0.43487816972266	39.3	2000	2.25	3.5	2.051	0.017	40	8.8	3
Juniperus monosperma	23.24	1.94038597214999	36.9	2000	0.67	1.8	6.251	0.0729	40	8.8	3
Juniperus monosperma	25.43	2.23971964856148	36.7	2000	0.8	2.35	7.785	0.1241	40	8.8	3
Juniperus monosperma	26.68	2.13883637008933	37.1	2000	0.72	2	7.532	0.0899	40	8.8	3
Juniperus monosperma	29.52	2.34750002525505	36	2000	0.67	1.8	8.998	0.1106	40	8.8	3
Juniperus monosperma	29.13	2.47573708926868	35.7	2000	0.8	2.35	8.239	0.1431	40	8.8	3
Juniperus monosperma	28.54	2.16029002172463	36.9	2000	0.72	2	6.315	0.087	40	8.8	3
Juniperus monosperma	28.8	2.18948297622299	35.8	2000	0.67	1.8	8.605	0.1194	40	8.8	3
Juniperus monosperma	29.38	2.42435284140048	35.5	2000	0.8	2.35	8.222	0.1481	40	8.8	3
Juniperus monosperma	30.57	2.15363157198815	36.6	2000	0.72	2	6.369	0.0827	40	8.8	3
Juniperus monosperma	34.27	2.37957281461795	36.2	2000	0.67	1.8	8.61	0.1103	40	8.8	3
Juniperus monosperma	33.57	2.62305193299788	36.1	2000	0.8	2.35	6.445	0.1309	40	8.8	3
Juniperus monosperma	34.37	2.21964969340978	36.9	2000	0.72	2	5.697	0.0805	40	8.8	3
Juniperus monosperma	33.09	2.23543138706333	36.2	2000	0.67	1.8	7.839	0.1026	40	8.8	3
Juniperus monosperma	34.02	2.34501211343504	36.3	2000	0.8	2.35	6.097	0.1075	40	8.8	3
Juniperus monosperma	35.29	2.07324600167921	37	2000	0.72	2	5.031	0.071	40	8.8	3
Juniperus monosperma	36.97	2.364363921568	36.4	2000	0.67	1.8	7.743	0.0978	40	8.8	3
Juniperus monosperma	36.35	2.36584068570607	36.8	2000	0.8	2.35	5.096	0.0814	40	8.8	3
Juniperus monosperma	35.13	1.91302189719567	37.6	2000	0.72	2	4.041	0.0612	40	8.8	3
Juniperus monosperma	32.91	1.80464606894482	36.9	2000	0.67	1.8	6.92	0.0783	40	8.8	3
Juniperus monosperma	34.82	1.9868011630138	37.1	2000	0.8	2.35	4.93	0.0688	40	8.8	3
Juniperus monosperma	34.85	1.72605046122002	37.4	2000	0.72	2	4.691	0.0588	40	8.8	3
Juniperus monosperma	19.52	1.61962477935867	37.9	2000	0.83	1.7	5.143	0.0667	40	8.8	3
Juniperus monosperma	24.89	1.74697800143259	36.6	2000	0.72	2.3	8.08	0.0817	40	8.8	3
Juniperus monosperma	23.8	1.98818776657071	34.9	2000	0.92	2	8.8	0.153	40	8.8	3
Juniperus monosperma	28.74	1.85575413188824	37	2000	0.83	1.7	6.695	0.0829	40	8.8	3
Juniperus monosperma	28.17	2.02738217286308	36.9	2000	0.72	2.3	9.451	0.152	40	8.8	3
Juniperus monosperma	29.07	2.22177843304877	35.7	2000	0.92	2	8.177	0.1163	40	8.8	3
Juniperus monosperma	34.39	2.04568247638971	37.3	2000	0.83	1.7	5.267	0.0717	40	8.8	3
Juniperus monosperma	33.39	2.27106798029825	36.7	2000	0.72	2.3	7.567	0.129	40	8.8	3
Juniperus monosperma	34.21	2.54159614824967	36	2000	0.92	2	6.338	0.0979	40	8.8	3
Juniperus monosperma	38.17	2.05567861824851	37	2000	0.83	1.7	4.237	0.0552	40	8.8	3
Juniperus monosperma	37.41	2.5160948866854	37.9	2000	0.72	2.3	5.012	0.0743	40	8.8	3
