Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Eucalyptus globulus	28.40567017	2.38200517982884	41.51924133	1180.93811	0.5870842	1.4	27.2192083	0.738025328	81.7	1.6	1.4
Eucalyptus globulus	28.95654488	2.43854258697551	39.62586365	1027.524048	0.5430999	1.3	22.01280888	0.698972469	81.7	1.6	1.4
Eucalyptus globulus	29.86520195	2.51774572503469	38.61939087	1018.084473	0.5895031	1.4	23.15328413	0.646202664	81.7	1.6	1.4
Eucalyptus globulus	29.83607101	2.54924969199924	37.48485718	1132.680542	0.4404938	1.1	20.46391062	0.648457461	81.7	1.6	1.4
Eucalyptus globulus	29.87223053	2.56213986504287	37.03743896	1085.902832	0.4887173	1.15	22.1938704	0.627048293	81.7	1.6	1.4
Eucalyptus globulus	27.57198334	2.45403611706647	37.13795471	1204.660034	0.5681024	1.3	24.10622731	0.844349703	81.7	1.6	1.4
Eucalyptus globulus	30.91205215	2.79536184854207	37.69589233	1439.992432	0.4032477	1.3	25.06284038	0.817039179	81.7	1.6	1.4
Eucalyptus globulus	31.32958412	2.76301163397474	37.67742615	1123.649414	0.4742664	1.35	21.34656486	0.70046728	81.7	1.6	1.4
Eucalyptus globulus	31.47210884	2.87796166222058	37.62426147	1335.035156	0.3362774	1.2	24.54732564	0.809891632	81.7	1.6	1.4
Eucalyptus globulus	31.37168312	2.83531432076865	37.15627441	1317.336182	0.4597996	1.4	22.03229529	0.767349813	81.7	1.6	1.4
Eucalyptus globulus	31.89008713	2.81011881321821	36.4686676	1410.437256	0.4938254	1.4	22.03325278	0.666945797	81.7	1.6	1.4
Eucalyptus globulus	23.83368301	1.79956137735749	35.35678711	1063.643433	0.5799105	1	17.30547959	0.582539866	81.7	1.6	1.4
Eucalyptus globulus	26.69843102	2.09125486631701	35.80168152	1091.340576	0.6560952	1.4	18.09425693	0.689168012	81.7	1.6	1.4
Eucalyptus globulus	28.45015717	2.35554235397774	35.34251099	1118.248657	0.4107315	1.15	21.64212449	0.782462659	81.7	1.6	1.4
Eucalyptus globulus	29.48667145	2.4710629738132	36.34841614	1091.731812	0.257559	1	21.12174192	0.811152556	81.7	1.6	1.4
Eucalyptus globulus	31.28739929	1.62029528062893	39.5568634	1018.247498	0.9728246	1.3	9.574196696	0.129869689	81.7	1.6	1.4
Eucalyptus globulus	30.48346329	1.87477615049729	38.49191589	1122.723267	0.807144	1.4	16.25988961	0.289265878	81.7	1.6	1.4
Eucalyptus globulus	22.74725723	1.83940836506735	35.11507874	1112.192871	0.4517556	0.9	20.32674355	0.84441333	81.7	1.6	1.4
Eucalyptus globulus	26.65270233	2.2017909972408	35.14550476	1377.785767	0.4585032	1.205	22.15821327	0.895547326	81.7	1.6	1.4
Eucalyptus globulus	29.3704319	2.54946801619583	34.59605408	1119.573364	0.1470829	0.8	20.33687017	0.84105121	81.7	1.6	1.4
Eucalyptus globulus	31.24676132	2.79542364615418	34.59959106	1081.914429	0.3364899	1.2	17.86657615	0.798650237	81.7	1.6	1.4
Eucalyptus globulus	31.69570351	2.79696385189028	35.01781616	1144.382813	0.3986311	1.3	17.85907676	0.734275937	81.7	1.6	1.4
Eucalyptus globulus	32.57099533	2.82556112466936	35.26069336	1156.074463	0.3245165	1.25	19.60534972	0.712444147	81.7	1.6	1.4
Eucalyptus globulus	23.44711494	2.0776902665021	36.96427917	991.6245117	0.5439625	1.1	22.49902002	1.073233245	81.7	1.6	1.4
Eucalyptus globulus	27.00543022	2.3245679550454	35.85703125	1348.315063	0.5483312	1.2	21.054608	0.78476533	81.7	1.6	1.4
Eucalyptus globulus	27.75452614	2.363828530281	35.59710388	1534.346069	0.3573558	0.9	20.85487239	0.719038721	81.7	1.6	1.4
Eucalyptus globulus	27.94313049	2.44153885094967	35.81453552	1523.832031	0.6112873	1.4	19.62656146	0.794591927	81.7	1.6	1.4
Eucalyptus globulus	29.79360008	2.58323281234795	35.71784058	1556.466309	0.569821	1.4	24.45693599	0.702297409	81.7	1.6	1.4
Eucalyptus globulus	30.0633316	2.56132517298134	35.8650177	1673.677734	0.5057999	1.2	23.30964665	0.62278551	81.7	1.6	1.4
Eucalyptus globulus	28.56953812	2.50246803304963	37.00976257	1103.690796	0.3762205	0.8	19.53997569	0.560465415	81.7	1.6	1.4
Eucalyptus globulus	31.61583519	2.81959277027518	37.14750366	1151.822021	0.3572424	1	20.88378758	0.610712622	81.7	1.6	1.4
Eucalyptus globulus	31.51850128	2.68758159270793	36.78985901	1129.347168	0.383243	0.95	19.46813321	0.51361604	81.7	1.6	1.4
Eucalyptus globulus	31.66309357	2.86015362063878	36.89890137	1137.835083	0.3144764	1	21.80567467	0.671330022	81.7	1.6	1.4
Eucalyptus globulus	33.00458908	2.72428501598189	36.71394653	1166.169678	0.49827	1.15	19.54981905	0.440228122	81.7	1.6	1.4
Eucalyptus globulus	32.6462822	2.92263270165517	36.61452026	1147.708862	0.2808016	1	19.98228508	0.640056245	81.7	1.6	1.4
Eucalyptus globulus	32.16317368	2.90646131701043	36.30812378	1125.151978	0.1734691	0.85	20.05255424	0.69449161	81.7	1.6	1.4
Eucalyptus globulus	31.97934151	2.83885988920931	36.47750549	1266.411743	0.5201943	1.3	22.25800156	0.592868489	81.7	1.6	1.4
Eucalyptus globulus	30.74315643	2.82114935211405	36.23419495	1241.305908	0.3489956	0.95	22.53669987	0.665468313	81.7	1.6	1.4
Eucalyptus globulus	30.23363876	2.85887218037161	36.28126526	1237.503662	0.5401649	1.3	23.18720428	0.758996903	81.7	1.6	1.4
Eucalyptus globulus	28.22574425	2.12992646588068	38.79642029	1037.067627	0.9556153	1.3	18.8116599	0.239033297	81.7	1.6	1.4
Eucalyptus globulus	30.61623955	2.52678015346752	37.2900177	1176.393188	0.6612031	1.2	23.23470886	0.410438526	81.7	1.6	1.4
Eucalyptus globulus	30.16931534	2.77863699991093	37.32507019	1021.535278	0.6905459	1.6	22.0237985	0.709944539	81.7	1.6	1.4
Eucalyptus globulus	31.97925949	2.8329797565662	37.4353363	1443.337769	0.629816	1.4	23.5618981	0.532203135	81.7	1.6	1.4
Eucalyptus globulus	33.11051178	2.89863111593597	37.16756897	1579.584473	0.6193457	1.4	22.9866078	0.480314797	81.7	1.6	1.4
Eucalyptus globulus	35.7621994	2.20281257318911	37.36827393	1548.441406	1.2239117	1.55	9.2977761	0.079724618	81.7	1.6	1.4
