Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Austromyrtus bidwillii 	31.16	3.26769125165712	39	796	0.5	2.35	2.84	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	28.4	1.93416132767819	39	214	0.6	2.1	2.01	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	30.61	3.10345016777905	39	686	0.6	2.5	2.7	0.06	28.5	6.4	1.4
Austromyrtus bidwillii 	30.16	2.78120376781305	39	1536	0.6	1.75	2.22	0.06	28.5	6.4	1.4
Austromyrtus bidwillii 	30.11	3.03182920110724	39	1221	0.6	1.7	2.31	0.07	28.5	6.4	1.4
Austromyrtus bidwillii 	28.53	2.45800806038677	39	1080	0.5	2.05	3.34	0.08	28.5	6.4	1.4
Austromyrtus bidwillii 	28.68	1.08442876528807	39	143	0.45	2.5	1.26	0.01	28.5	6.4	1.4
Austromyrtus bidwillii 	28.55	2.39918922348597	39	106	0.45	1.8	1.33	0.01	28.5	6.4	1.4
Austromyrtus bidwillii 	30.13	2.98446028205132	39	1007	0.2	1.85	3.15	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	41.4	3.01349470407064	39	1680	0.45	1.6	1.54	0.03	28.5	6.4	1.4
Austromyrtus bidwillii 	41.2	3.00387774233963	39	1800	0.5	1.8	1.13	0.03	28.5	6.4	1.4
Austromyrtus bidwillii 	40.45	2.98525053206717	39	1784	0.9	1.5	3.18	0.03	28.5	6.4	1.4
Austromyrtus bidwillii 	36.55	2.97095167045005	39	1818	0.5	1.3	4.32	0.09	28.5	6.4	1.4
Austromyrtus bidwillii 	35.55	2.99207764785665	39	1823	0.9	1.4	7.34	0.11	28.5	6.4	1.4
Austromyrtus bidwillii 	34.54	2.99309636049885	39	1283	0.45	1.7	5.03	0.16	28.5	6.4	1.4
Austromyrtus bidwillii 	33.48	3.00404780023251	39	840	0.5	1.15	4.82	0.07	28.5	6.4	1.4
Austromyrtus bidwillii 	30.82	3.03597068203647	39	234	0.45	1.2	5.84	0.11	28.5	6.4	1.4
Austromyrtus bidwillii 	35.78	3.02182936389917	39	1184	0.45	1.25	4.69	0.07	28.5	6.4	1.4
Austromyrtus bidwillii 	32.64	2.99472290621224	39	978	0.475	1.45	4.63	0.07	28.5	6.4	1.4
Austromyrtus bidwillii 	34.54	3.02309636049885	39	1064	0.475	1.05	6.21	0.1	28.5	6.4	1.4
Austromyrtus bidwillii 	30.12	3.00637970962953	39	315	0.45	1.4	4.31	0.11	28.5	6.4	1.4
Austromyrtus bidwillii 	32.78	3.04461499075696	39	691	0.5	1.15	7.34	0.25	28.5	6.4	1.4
Austromyrtus bidwillii 	29.98	1.48645716049747	39	837	0.8	1.2	1.83	0.01	28.5	6.4	1.4
Austromyrtus bidwillii 	28.62	1.34713894733573	39	639	0.5	1.15	2.03	0.02	28.5	6.4	1.4
Austromyrtus bidwillii 	27.98	2.60741838622409	39	117	0.8	1	1.98	0.03	28.5	6.4	1.4
Austromyrtus bidwillii 	30.56	1.44612691885672	39	1069	0.45	0.9	2.4	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	28.5	2.58719326607811	39	349	0.5	0.85	2.68	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	31.21	2.67572644709373	39	239	0.8	1.7	2.19	0.06	28.5	6.4	1.4
Austromyrtus bidwillii 	30.37	2.65623784513544	39	101	0.5	1.6	1.49	0.09	28.5	6.4	1.4
Austromyrtus bidwillii 	36.43	2.67109327574691	39	1588	0.6	1.5	5.17	0.05	28.5	6.4	1.4
Austromyrtus bidwillii 	36.27	2.69127927647552	39	1554	0.4	2.15	5.23	0.06	28.5	6.4	1.4
Austromyrtus bidwillii 	35.75	2.69186210311004	39	1468	0.45	2.2	5.73	0.06	28.5	6.4	1.4
Austromyrtus bidwillii 	31.3	2.65566836371853	39	292	0.55	1.9	1.77	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	31.93	2.66524308986641	39	451	0.475	1.8	3.53	0.04	28.5	6.4	1.4
Austromyrtus bidwillii 	30.9	2.67592155850233	39	234	0.6	1.75	1.36	0.06	28.5	6.4	1.4

