Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Acer pseudoplatanus	19.3	1.24570736763395	38.631	1200.04	0.44733341	0.7	11.20776233	0.157618686	50	3.3	3.2
Acer pseudoplatanus	19.2	1.2425846223392	38.719	1200.12	0.45287883	0.7	10.3867688	0.154418147	50	3.3	3.2
Acer pseudoplatanus	19.01	1.27618573572291	38.615	1199.63	0.34192554	0.7	11.01360556	0.221426736	50	3.3	3.2
Acer pseudoplatanus	19.74	1.25156090901431	38.819	1200.34	0.50734813	0.7	9.549652516	0.118535614	50	3.3	3.2
Acer pseudoplatanus	19.24	1.15133595099413	38.896	1198.94	0.53110677	0.7	9.073960547	0.112562616	50	3.3	3.2
Acer pseudoplatanus	19.32	1.17717092093226	38.985	1200.24	0.46758541	0.7	8.251025395	0.15297392	50	3.3	3.2
Acer pseudoplatanus	19.78	1.21488843129894	38.756	1200.11	0.48134074	0.7	10.26967312	0.139157421	50	3.3	3.2
Acer pseudoplatanus	19.43	1.17743100322224	38.899	1200.03	0.49678873	0.7	9.09064541	0.133131412	50	3.3	3.2
Acer pseudoplatanus	20	1.55434993438026	38.874	1199.29	0.36126869	0.7	8.728730451	0.17145942	50	3.3	3.2
Acer pseudoplatanus	20.06	1.57773997328899	38.734	1199.92	0.29789331	0.7	9.808031717	0.20234018	50	3.3	3.2
Acer pseudoplatanus	20.49	1.59921597225206	38.751	1199.93	0.39824844	0.7	9.988317176	0.147654133	50	3.3	3.2
Acer pseudoplatanus	20.42	1.62999676010994	38.899	1199.69	0.37692448	0.7	8.894544796	0.155583719	50	3.3	3.2
Acer pseudoplatanus	19.81	1.61898259278225	38.917	1200.1	0.30566947	0.7	8.680172419	0.193152617	50	3.3	3.2
Acer pseudoplatanus	19.85	1.68568043640161	38.533	1200.13	0.05374675	0.7	12.20051927	0.314228061	50	3.3	3.2
Acer pseudoplatanus	20.63	1.62522582393998	38.678	1199.89	0.40523838	0.7	11.10506027	0.14177725	50	3.3	3.2
Acer pseudoplatanus	22.46	1.59502705012353	39.724	1200.26	2.08895885	2.1	2.268426832	0.002995518	50	3.3	3.2
Acer pseudoplatanus	20.91	1.4048108059725	39.56	1200.34	1.29738427	1.36	4.455898385	0.026594448	50	3.3	3.2
Acer pseudoplatanus	22.96	1.45805562986077	40.03	1200.37	2.03765087	2.075	0.659590725	0.01127671	50	3.3	3.2
Acer pseudoplatanus	21.13	1.32505536083782	39.578	1200.37	0.99994061	1.075	3.054185948	0.037715144	50	3.3	3.2
Acer pseudoplatanus	22.79	1.52616071563167	39.742	1199.94	1.48602533	1.55	1.436381728	0.023195536	50	3.3	3.2
Acer pseudoplatanus	19.79	1.10882692603158	39.643	1199.96	1.14097883	1.23	3.290021722	0.050612879	50	3.3	3.2
Acer pseudoplatanus	20.63	1.58183533393998	39.685	1199.77	1.05194749	1.23	2.065451535	0.072133204	50	3.3	3.2
Acer pseudoplatanus	22.25	1.42868533103892	39.586	1200.58	1.44428268	1.51	3.608418267	0.025878775	50	3.3	3.2
Acer pseudoplatanus	19.82	1.07908053651269	40.107	1200.52	3.80235964	3.933333333	0.089185225	0.021872511	50	3.3	3.2
Acer pseudoplatanus	19.83	1.09442545528835	40.122	1200.81	4.21899043	6.6	0.848528137	0.176305358	50	3.3	3.2
Acer pseudoplatanus	20.45	1.60466153157414	39.433	1200.58	0.65238794	0.8	4.82020134	0.068132942	50	3.3	3.2
Acer pseudoplatanus	21.49	1.76601326009818	39.655	1200.34	1.12426974	1.15	3.346191981	0.009341906	50	3.3	3.2
Acer pseudoplatanus	20.9	1.42619590912675	39.196	1200.2	1.06901699	1.18	5.56695068	0.050184343	50	3.3	3.2
Acer pseudoplatanus	21.56	1.31700702865836	39.983	1200.11	1.29545431	1.34	-0.341883053	0.020269553	50	3.3	3.2
Acer pseudoplatanus	19.82	1.13739610951269	40.135	1199.95	4.11651806	4.366666667	-0.324569796	0.032354861	50	3.3	3.2
Acer pseudoplatanus	19.7	1.27835366289514	39.683	1200.09	1.13625705	1.2	2.382116235	0.031630153	50	3.3	3.2
Acer pseudoplatanus	19.62	1.13742006126551	39.871	1199.76	2.54691751	2.6	1.586840917	0.016204289	50	3.3	3.2
Acer pseudoplatanus	19.65	1.17770158082266	39.549	1199.89	1.93569002	2.03	4.264144998	0.036425215	50	3.3	3.2
Acer pseudoplatanus	19.65	1.31825249682266	39.948	1199.77	3.77336463	3.8	0.203304332	0.003800825	50	3.3	3.2
Acer pseudoplatanus	19.43	1.16207213822224	39.7	1199.45	1.57194034	1.63	2.317410181	0.026735948	50	3.3	3.2
Acer pseudoplatanus	19.62	1.22383919526551	39.327	1200.41	0.67609523	0.77	5.415965788	0.056910222	50	3.3	3.2
Acer pseudoplatanus	19.8	1.29844502274064	39.525	1200.21	0.97446879	1.03	3.620978616	0.028837168	50	3.3	3.2
Acer pseudoplatanus	19.64	1.17072142943831	40.098	1199.67	2.66523315	2.7	-0.25069924	0.009786889	50	3.3	3.2
Acer pseudoplatanus	19.17	1.30149530010864	39.938	1200.26	3.35504982	3.37	0.082472782	0.002701437	50	3.3	3.2

