Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Pinus ponderosa	35.2	0.645947639423284	36.94	2049	0.82	1.77	6.1617	0.0621	35	3.75	3.2
Pinus ponderosa	32.79	0.828035771953994	38.27	1837	0.77	1.73	7.8223	0.06141	35	3.75	3.2
Pinus ponderosa	31.65	0.639386043906482	37.43	1661	1.23	1.62	7.5072	0.07337	35	3.75	3.2
Pinus ponderosa	28.69	0.615345088854948	36.44	1576	0.82	1.58	10.0349	0.09269	35	3.75	3.2
Pinus ponderosa	29.16	0.384732209069571	36.95	1938	0.93	1.5	5.3406	0.04531	35	3.75	3.2
Pinus ponderosa	30.16	0.517020192813049	36.66	1764	1	1.95	5.98	0.05428	35	3.75	3.2
Pinus ponderosa	30.44	0.506188790871267	36.7	1923	0.9	1.72	6.9138	0.05888	35	3.75	3.2
Pinus ponderosa	28.99	0.606232241356655	37.65	2019	1.02	1.52	9.7175	0.07774	35	3.75	3.2
Pinus ponderosa	31.82	0.521470658819188	37.97	1680	1.12	1.23	6.5297	0.06072	35	3.75	3.2
Pinus ponderosa	33.11	0.591101717439602	38.08	1529	1	1.48	9.0804	0.07038	35	3.75	3.2
Pinus ponderosa	32.66	0.607845927787563	36.66	1730	0.7	1.75	8.7078	0.08349	35	3.75	3.2
Pinus ponderosa	36.23	0.649183722820052	36.62	1654	0.78	1.67	3.9974	0.04876	35	3.75	3.2
Pinus ponderosa	36.68	0.642067421062881	37.14	1873	0.9	1.48	6.2353	0.06854	35	3.75	3.2
Pinus ponderosa	39.92	0.786984075546949	37.44	1993	0.78	1.93	4.8231	0.0483	35	3.75	3.2
Pinus ponderosa	39.28	0.669011064034089	37.85	2040	1.02	1.48	2.9118	0.04692	35	3.75	3.2
Pinus ponderosa	37.4	0.696611434895586	37.39	1653	0.75	1.92	5.1612	0.05681	35	3.75	3.2
Pinus ponderosa	34.72	0.745066190890502	37.28	2080	0.97	1.5	3.4776	0.05543	35	3.75	3.2
Pinus ponderosa	35.88	0.637800134704409	37.17	1977	0.93	1.7	4.301	0.06003	35	3.75	3.2
Pinus ponderosa	35.88	0.750800134704409	37.23	1903	1.18	1.45	4.6161	0.0644	35	3.75	3.2
Pinus ponderosa	38.22	0.714753044700708	36.98	1925	0.88	1.6	2.9877	0.06578	35	3.75	3.2
Pinus ponderosa	34.92	0.688683999453983	36.99	1475	0.85	1.57	2.99	0.05267	35	3.75	3.2
Pinus ponderosa	33.61	0.710665669406178	37.89	1454	0.9	1.48	5.0554	0.07337	35	3.75	3.2
Pinus ponderosa	39.41	1.11658755440328	36.38	1588	0.92	2	6.2031	0.1081	35	3.75	3.2
Pinus ponderosa	38.35	0.771944619292571	37.01	1378	0.92	1.65	2.19696	0.05497	35	3.75	3.2
Pinus ponderosa	38.7	0.879430674418581	36.34	1651	1.25	1.55	4.6138	0.07774	35	3.75	3.2
Pinus ponderosa	37.51	0.797019626441914	37.27	1557	0.9	1.7	4.485	0.07843	35	3.75	3.2
Pinus ponderosa	36.74	0.755294264914471	37.29	1249	0.83	1.63	4.0158	0.06555	35	3.75	3.2
Pinus ponderosa	37.5	0.759519761035182	36.74	1391	0.88	1.58	3.2683	0.0621	35	3.75	3.2
Pinus ponderosa	23.48	1.20594865225473	38.56	1661	0.7	1.3	12.6293	0.27117	35	3.75	3.2
Pinus ponderosa	21.12	1.0313140640391	35.81	1791	0.62	1.25	11.5736	0.28704	35	3.75	3.2
Pinus ponderosa	25.14	1.18818592439656	35.7	1630	0.82	1.52	11.362	0.24771	35	3.75	3.2
Pinus ponderosa	26.58	1.27931249717019	38.04	1317	0.87	1.58	13.3124	0.27347	35	3.75	3.2
Pinus ponderosa	28.38	0.944247650619716	38.19	1471	0.67	1.78	10.2442	0.14812	35	3.75	3.2
Pinus ponderosa	28.56	0.904815823154632	36.86	1825	0.8	1.68	7.3117	0.08809	35	3.75	3.2
Pinus ponderosa	28.46	0.750232434270595	36.15	1404	0.77	1.98	6.9805	0.09476	35	3.75	3.2
Pinus ponderosa	28.55	0.838552351485973	36.03	2159	0.73	1.98	6.6907	0.08418	35	3.75	3.2
Pinus ponderosa	30.93	1.08257296429591	36.65	2104	0.72	2.02	8.7515	0.10051	35	3.75	3.2
Pinus ponderosa	29.52	0.990500025255045	38.06	1298	0.83	1.68	8.8642	0.10028	35	3.75	3.2
Pinus ponderosa	33.6	1.11676012431783	38.91	1895	1.07	1.47	7.9442	0.13041	35	3.75	3.2
Pinus ponderosa	33.16	0.983301702755022	35.74	1913	0.98	1.6	7.3715	0.10902	35	3.75	3.2
Pinus ponderosa	34.58	0.920284515652484	37.5	2030	0.98	1.77	7.9695	0.10511	35	3.75	3.2
Pinus ponderosa	35.24	0.851509650335207	38.42	2045	0.98	1.8	7.0219	0.09706	35	3.75	3.2
Pinus ponderosa	31.02	0.843562864387198	35.46	1653	0.97	1.9	6.7689	0.11178	35	3.75	3.2
Pinus ponderosa	31.66	0.812027655312397	35.17	1919	1.07	1.98	6.3595	0.09499	35	3.75	3.2
Pinus ponderosa	28.51	0.895509879046947	37.2	1125	0.88	1.78	4.8024	0.06762	35	3.75	3.2
Pinus ponderosa	28.68	0.912066728288071	36.1	2068	1.03	1.88	5.6465	0.07475	35	3.75	3.2
Pinus ponderosa	26.37	1.73555349120092	37.62	1253	0.97	1.72	9.5358	0.06394	35	3.75	3.2
Pinus ponderosa	27.17	1.20593577024884	36.36	1875	0.98	1.65	8.8481	0.15962	35	3.75	3.2
Pinus ponderosa	28.47	0.417485646178036	36.19	1200	1.47	1.65	1.92671	0.02323	35	3.75	3.2
Pinus ponderosa	29.28	0.466818277340058	36.23	1200	1.4	1.68	3.1878	0.02921	35	3.75	3.2
Pinus ponderosa	33.2	0.507686577746407	35.96	1200	1.1	1.92	2.8888	0.0391	35	3.75	3.2
Pinus ponderosa	32.44	0.45012256977973	36.2	1200	1.23	1.65	2.01549	0.02415	35	3.75	3.2
Pinus ponderosa	31.35	0.466739741463863	38.39	1303	1.12	1.65	7.2335	0.0621	35	3.75	3.2
Pinus ponderosa	28.12	0.378296927987221	38.22	1013	1.18	1.93	5.6051	0.05037	35	3.75	3.2
Pinus ponderosa	31.11	0.427655347923666	37.33	1910	1.33	1.9	4.0733	0.04416	35	3.75	3.2
Pinus ponderosa	30.61	0.432656175779054	37.17	1754	1.48	2	3.7835	0.03496	35	3.75	3.2
Pinus ponderosa	30.17	0.399473936933019	37.14	1356	1.35	1.7	2.645	0.02438	35	3.75	3.2
Pinus ponderosa	31.91	0.48349197085205	36.85	1519	1.27	1.67	4.3907	0.04163	35	3.75	3.2
Pinus ponderosa	26.83	0.366819984587868	36.75	1493	1.58	1.85	5.3153	0.04669	35	3.75	3.2
Pinus ponderosa	27.4	0.28274814892688	37.24	1663	1.45	1.75	1.57941	0.02323	35	3.75	3.2
Pinus ponderosa	27.15	0.408718212826682	39.14	1529	1.37	1.98	5.106	0.03979	35	3.75	3.2
Pinus ponderosa	26.93	0.353608261921777	36.79	1887	1.52	1.97	4.623	0.04301	35	3.75	3.2
Pinus ponderosa	26.72	0.325075411474926	37.37	1520	0.98	1.62	5.1727	0.04278	35	3.75	3.2
Pinus ponderosa	26.02	0.31530582447282	36.75	1645	1.53	1.93	5.957	0.05129	35	3.75	3.2
Pinus ponderosa	27.07	0.281890975279817	36.88	1531	1.53	1.95	4.1377	0.04071	35	3.75	3.2
Pinus ponderosa	27.49	0.271004906373096	36.96	1937	1.53	1.88	4.1538	0.03818	35	3.75	3.2
Pinus ponderosa	29.49	0.33937747532976	36.94	1562	1.38	1.7	4.6437	0.046	35	3.75	3.2
Pinus ponderosa	27.5	0.309149997431542	37.51	1077	1.55	1.85	5.4257	0.04002	35	3.75	3.2
Pinus ponderosa	35.06	0.525169513075163	36.83	1200	1.48	1.68	2.8037	0.03542	35	3.75	3.2
Pinus ponderosa	37.79	0.531686044924155	36.99	1659	1.52	1.7	1.29697	0.02185	35	3.75	3.2
Pinus ponderosa	36.69	0.539434577729272	37.57	1852	1.35	1.75	1.20543	0.02093	35	3.75	3.2
Pinus ponderosa	35.89	0.598041889207355	38.73	1840	1.47	1.65	3.6938	0.03197	35	3.75	3.2
Pinus ponderosa	32.09	0.497854259260406	37.06	1200	0.97	1.7	2.783	0.02967	35	3.75	3.2
Pinus ponderosa	31.39	0.458158839905539	38.83	1200	1.55	1.85	3.0843	0.03243	35	3.75	3.2
Pinus ponderosa	28.41	0.39298342846674	38	1200	1.43	1.85	2.6128	0.03266	35	3.75	3.2
Pinus ponderosa	28.35	0.412522076109669	37.1	1200	1.67	1.97	3.1556	0.02622	35	3.75	3.2
Pinus ponderosa	27.25	0.345849102911447	36.95	1200	1.32	1.77	2.3483	0.02346	35	3.75	3.2
Pinus ponderosa	26.93	0.397608261921777	36.99	1200	1.43	1.7	3.3005	0.02944	35	3.75	3.2
Pinus ponderosa	24.32	0.459612688467822	37.66	1200	1.43	1.65	2.4288	0.023	35	3.75	3.2
Pinus ponderosa	23.63	0.444193062358512	37.66	1200	1.52	1.72	2.2793	0.02116	35	3.75	3.2
Pinus ponderosa	25.28	0.525891122916816	37.66	1200	1.52	1.82	4.6	0.04025	35	3.75	3.2
Pinus ponderosa	29.5	0.544750469856972	37.7	1200	1.32	1.8	3.9767	0.04301	35	3.75	3.2
Pinus ponderosa	29.95	0.773773049698088	36.32	1758	1.25	1.67	6.8218	0.06256	35	3.75	3.2
Pinus ponderosa	27.69	0.681114737117541	36.63	1337	1.48	1.77	4.9588	0.05198	35	3.75	3.2
Pinus ponderosa	27.45	0.658435452598964	36.8	2064	1.33	1.92	5.1865	0.05129	35	3.75	3.2
Pinus ponderosa	27.56	0.673043491717706	37.85	1594	1.58	1.8	3.7053	0.03611	35	3.75	3.2
Pinus ponderosa	28.86	0.564253366589509	38.84	2148	1.32	1.6	3.0682	0.03933	35	3.75	3.2
Pinus ponderosa	27.88	0.608476897704175	37.16	1597	1.68	1.72	4.094	0.05221	35	3.75	3.2
Pinus ponderosa	30.21	1.10530114302476	37.22	1200	0.95	1.73	9.0275	0.11247	35	3.75	3.2
Pinus ponderosa	31.44	1.20821165201888	38.63	1090	1.03	1.75	6.1525	0.0713	35	3.75	3.2
Pinus ponderosa	32.78	1.08024378075696	39.3	2238	1.03	1.83	6.1249	0.06256	35	3.75	3.2
Pinus ponderosa	33.4	1.12694408310797	38	1842	1.08	1.77	4.4597	0.05543	35	3.75	3.2
Pinus ponderosa	23.94	1.11409092954322	37.25	1200	0.9	1.38	8.5721	0.11822	35	3.75	3.2
Pinus ponderosa	24.25	1.16288773180746	36.31	1200	1.05	1.42	10.1223	0.18193	35	3.75	3.2
Pinus ponderosa	22.63	1.0670856470143	37.81	1200	0.97	1.2	6.601	0.10787	35	3.75	3.2
Pinus ponderosa	23.16	1.19664809567096	38.64	1200	1.08	1.27	11.454	0.11178	35	3.75	3.2
Pinus ponderosa	27.51	1.25929618046985	36.98	1200	1.05	1.37	12.6868	0.15755	35	3.75	3.2
Pinus ponderosa	26.4	1.21963373818148	36.2	1200	1.17	1.4	10.1177	0.1426	35	3.75	3.2
Pinus ponderosa	35.71	0.99692581347229	37.27	1200	0.85	1.67	7.1783	0.1058	35	3.75	3.2
Pinus ponderosa	36.86	0.873920445315461	37.16	1200	0.92	1.7	5.2831	0.07521	35	3.75	3.2
Pinus ponderosa	38.14	1.00985422155465	37.78	1200	0.72	1.85	7.1668	0.10189	35	3.75	3.2
Pinus ponderosa	39.61	0.993443976311749	36.46	1200	0.77	1.62	6.1916	0.08993	35	3.75	3.2
Pinus ponderosa	36.52	0.889409016969512	38.32	1200	0.87	1.92	10.2971	0.03634	35	3.75	3.2
Pinus ponderosa	37.18	0.849388731379285	36.07	1200	0.87	1.67	4.8484	0.08579	35	3.75	3.2
Pinus ponderosa	36.44	0.73273185716755	36.24	1200	0.93	1.75	3.6823	0.05083	35	3.75	3.2
Pinus ponderosa	38.27	0.818869749004167	37.08	1200	1.42	1.72	3.956	0.04048	35	3.75	3.2
Pinus ponderosa	38.52	0.680090323209652	38.52	1200	0.83	1.58	2.8934	0.04968	35	3.75	3.2
Pinus ponderosa	27.55	1.21889184176856	36.31	1933	0.97	1.58	15.755	0.16974	35	3.75	3.2
Pinus ponderosa	27.49	1.1210049063731	36.01	2025	0.87	1.95	14.2945	0.19343	35	3.75	3.2
Pinus ponderosa	30.6	1.24114815850636	37.4	2190	0.72	1.93	13.7862	0.15962	35	3.75	3.2
Pinus ponderosa	29.76	1.21886699535728	35.41	2120	0.77	1.68	12.5672	0.15433	35	3.75	3.2
Pinus ponderosa	28.71	1.03690525656919	35.44	1928	0.82	1.68	14.605	0.19688	35	3.75	3.2
Pinus ponderosa	30.33	1.05990044377437	35.84	2137	0.78	1.65	10.1085	0.13501	35	3.75	3.2
Pinus ponderosa	28.13	0.763511732558139	37.11	1933	0.68	1.73	11.3344	0.11477	35	3.75	3.2
Pinus ponderosa	28.45	0.72298035992173	36.41	1991	0.85	1.78	9.2115	0.09246	35	3.75	3.2
Pinus ponderosa	29.97	0.766630642128173	36.59	1206	0.75	1.55	10.7341	0.11408	35	3.75	3.2
Pinus ponderosa	30.56	0.84812852985672	36.01	1833	0.85	1.7	8.993	0.09522	35	3.75	3.2
Pinus ponderosa	28.16	0.824162878528848	38.05	1276	1.37	1.57	8.7423	0.069	35	3.75	3.2
Pinus ponderosa	28.99	0.823232241356654	37.01	1643	1.23	1.97	7.8039	0.08372	35	3.75	3.2
Pinus ponderosa	33.07	0.692766572092006	36.3	2133	1.18	1.92	4.5586	0.04715	35	3.75	3.2
Pinus ponderosa	31.53	0.817787944285056	36.8	1982	1.17	1.78	7.2243	0.08487	35	3.75	3.2
Pinus ponderosa	32.27	0.978645402432424	37.35	1882	1.22	1.9	8.1236	0.09614	35	3.75	3.2
Pinus ponderosa	32.51	0.863372864353658	37.29	2050	1.25	1.85	4.4689	0.04623	35	3.75	3.2
Pinus ponderosa	32.54	0.995643178627632	36.34	2025	1.12	1.8	6.8793	0.06003	35	3.75	3.2
Pinus ponderosa	33.11	0.939101717439602	36.48	2032	1.28	2	5.9317	0.05589	35	3.75	3.2
Pinus ponderosa	33.33	0.784840654726939	35.98	2185	1.32	1.83	3.9813	0.04577	35	3.75	3.2
Pinus ponderosa	36.89	1.0511130256155	38.61	2051	1.18	1.87	5.2486	0.04623	35	3.75	3.2

