Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Ficus insipida	25.08	2.38725079931771	39	224.55	0.4	0.65	NA	0.34535	74.6	2.3	1.4
Ficus insipida	26.63	2.61658902448231	39	461.7	0.4	0.775	NA	0.44725	74.6	2.3	1.4
Ficus insipida	29.705	3.12895221127309	39	556.1	0.4	0.81875	NA	0.263765	74.6	2.3	1.4
Ficus insipida	31.42	3.45097292691146	39	863.9	0.4	1.18	NA	0.0985	74.6	2.3	1.4
Ficus insipida	33.86	3.9585962081939	39	1169.2	0.4	1.133333333	NA	0.10602	74.6	2.3	1.4
Ficus insipida	30.185	3.21633205136709	39	516.4	0.4	0.96875	NA	0.24681	74.6	2.3	1.4
Ficus insipida	24.74	2.33935686748741	39	63.655	0.7	0.916666667	NA	0.1622	74.6	2.3	1.4
Ficus insipida	26.11052632	2.53767761174493	39	237.3615789	0.7	1.2375	NA	0.370263158	74.6	2.3	1.4
Ficus insipida	28.765	2.96379680245598	39	260.1895	0.7	1.22	NA	0.13692	74.6	2.3	1.4
Ficus insipida	29.41	3.07628065135227	39	391.7895	0.7	1.2125	NA	0.35545	74.6	2.3	1.4
Ficus insipida	29.855	3.15603387843811	39	411.08	0.7	1.24	NA	0.269785	74.6	2.3	1.4
Ficus insipida	29.155	3.031374185799	39	256.1995	0.7	1.25	NA	0.28485	74.6	2.3	1.4
Ficus insipida	29.18	3.03575141809104	39	458.7895	0.7	1.1	NA	0.25865	74.6	2.3	1.4
Ficus insipida	27.155	2.69850345364062	39	230.1345	0.7	1.066666667	NA	0.25585	74.6	2.3	1.4

