Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Genipa americana	29.5	2.86968325485697	39	104	1.99375	2.25625	NA	0.107	26	2.7	1.3
Genipa americana	32.7	2.49326529799382	39	114	1.29375	1.725	NA	0.107	26	2.7	1.3
Genipa americana	29.4	2.85320269990577	39	129	1.99375	2.25625	NA	0.111	26	2.7	1.3
Genipa americana	33.1	3.33880950754524	39	1630	0.475	1.18125	NA	0.111	26	2.7	1.3
Genipa americana	31.4	3.03352246719579	39	174	0.475	1.18125	NA	0.116	26	2.7	1.3
Genipa americana	30.3	2.88369829953784	39	113	1.99375	2.25625	NA	0.118	26	2.7	1.3
Genipa americana	29.3	2.83680453493827	39	95	1.99375	2.25625	NA	0.12	26	2.7	1.3
Genipa americana	31.7	2.7677547034197	39	102	0.8675	1.213333333	NA	0.122	26	2.7	1.3
Genipa americana	33.8	3.47206255165624	39	1260	0.475	1.18125	NA	0.123	26	2.7	1.3
Genipa americana	31.4	2.40862472219579	39	400	1.4875	2.1125	NA	0.123	26	2.7	1.3
Genipa americana	32.5	2.85653776186867	39	390	1.29375	1.725	NA	0.124	26	2.7	1.3
Genipa americana	30.8	2.59423451856342	39	89	1.29375	1.725	NA	0.127	26	2.7	1.3
Genipa americana	32.3	2.66981471677733	39	106	1.4625	1.946666667	NA	0.128	26	2.7	1.3
Genipa americana	30.5	2.91686993230302	39	152	1.99375	2.25625	NA	0.13	26	2.7	1.3
Genipa americana	32	2.77710074417025	39	330	1.29375	1.725	NA	0.132	26	2.7	1.3
Genipa americana	32	2.62498390117025	39	690	1.4625	1.946666667	NA	0.132	26	2.7	1.3
Genipa americana	30	2.83455586508126	39	86	1.99375	2.25625	NA	0.134	26	2.7	1.3
Genipa americana	33	2.97817205173732	39	1120	0.8675	1.213333333	NA	0.136	26	2.7	1.3
Genipa americana	31.7	2.7303654404197	39	260	1.29375	1.725	NA	0.14	26	2.7	1.3
Genipa americana	30.7	2.82674167502844	39	370	1.4625	1.946666667	NA	0.146	26	2.7	1.3
Genipa americana	33.3	3.37642094258784	39	1590	0.475	1.18125	NA	0.163	26	2.7	1.3
Genipa americana	29.8	3.27189014910886	39	410	0.75	1.1	NA	0.174	26	2.7	1.3
Genipa americana	31.8	3.04667962243299	39	260	0.475	1.18125	NA	0.179	26	2.7	1.3
Genipa americana	32.4	2.87939165107127	39	1530	0.8675	1.213333333	NA	0.179	26	2.7	1.3
Genipa americana	31.9	3.06396446791493	39	290	0.475	1.18125	NA	0.181	26	2.7	1.3
Genipa americana	29.7	3.25314189885534	39	141	0.75	1.1	NA	0.185	26	2.7	1.3
Genipa americana	31.3	2.96151994671853	39	600	0.475	1.18125	NA	0.185	26	2.7	1.3
Genipa americana	29.9	3.37508847076621	39	320	0.5975	1.66625	NA	0.189	26	2.7	1.3
Genipa americana	33	3.13909840773732	39	104	0.6125	0.9625	NA	0.202	26	2.7	1.3
Genipa americana	33	3.13909840773732	39	205	0.6125	0.9625	NA	0.21	26	2.7	1.3
Genipa americana	31.4	3.03352246719579	39	162	0.475	1.18125	NA	0.226	26	2.7	1.3
Genipa americana	29.3	3.16278117093827	39	440	0.5975	1.66625	NA	0.253	26	2.7	1.3
Genipa americana	30.4	2.5703741364174	39	183	0.8675	1.213333333	NA	0.253	26	2.7	1.3
Genipa americana	31.4	3.03352246719579	39	168	0.475	1.18125	NA	0.254	26	2.7	1.3
Genipa americana	29.5	3.18295005885697	39	101	0.475	1.18125	NA	0.257	26	2.7	1.3
Genipa americana	27.8	3.31766084097002	39	77	0.6125	0.9625	NA	0.309	26	2.7	1.3
Genipa americana	29.2	3.16079535597966	39	142	0.75	1.1	NA	0.319	26	2.7	1.3
Genipa americana	29.5	3.18295005885697	39	76	0.475	1.18125	NA	0.323	26	2.7	1.3
Genipa americana	29.5	3.18295005885697	39	102	0.475	1.18125	NA	0.359	26	2.7	1.3
Genipa americana	27.5	3.26006117243154	39	71	0.6125	0.9625	NA	0.392	26	2.7	1.3
Genipa americana	27.7	3.2983632867261	39	218	0.6125	0.9625	NA	0.448	26	2.7	1.3

