Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Quercus ilex SV	22.49	1.1738439522798	39.375	1501	0.55	NA	8.180132685	0.081572289	V	4.2	1.4
Quercus ilex SV	22.59	0.990427560087671	39.883	1230	3.25	NA	1.301268931	0.015123396	V	4.2	1.4
Quercus ilex SV	25.03	2.07333890969501	39.046	1501	1	NA	14.2395741	0.11579173	V	4.2	1.4
Quercus ilex SV	27.65	2.04345766282505	39.441	1245	1.166666667	NA	7.784323631	0.059769094	V	4.2	1.4
Quercus ilex SV	21.49	1.20276712209818	39.091	1500	0.7	NA	14.15540399	0.121527575	V	4.2	1.4
Quercus ilex SV	35.18	1.4386756441496	39.891	1501	2.5	NA	0.342638327	0.017760393	V	4.2	1.4
Quercus ilex SV	34.71	1.45300080341764	30.06	1502	2.5	NA	0.455725683	0.015825668	V	4.2	1.4
Quercus ilex SV	24.03	1.14919684902964	39.385	1500	0.7	NA	7.631668591	0.076019664	V	4.2	1.4
Quercus ilex SV	33.71	1.90379866961059	39.707	1500	0.466666667	NA	3.156744104	0.036932617	V	4.2	1.4
Quercus ilex SV	24.81	1.10200052904751	39.311	1501	0.35	NA	10.40582182	0.079990449	V	4.2	1.4
Quercus ilex SV	25.02	1.03144962304269	39.796	1498	2.895	NA	2.876194509	0.037617317	V	4.2	1.4
Quercus ilex SV	34.85	1.57605046122002	39.837	1321	1.875	NA	2.193870674	0.020446549	V	4.2	1.4
Quercus ilex SV	22.77	1.06050031220541	39.345	1501	0.491666667	NA	11.19282768	0.109334328	V	4.2	1.4
Quercus ilex SV	22.03	1.14868287788927	39.458	1499	0.7	NA	7.310835694	0.060762125	V	4.2	1.4
Quercus ilex SV	25.1	1.80659141722263	39.181	1608	0.725	NA	11.8494415	0.088200431	V	4.2	1.4
Quercus ilex SV	25.32	0.938556843219065	39.753	1499	2.175	NA	3.630457688	0.03721525	V	4.2	1.4
Quercus ilex SV	32.92	1.50745581080542	39.737	1501	1.77	NA	3.600698137	0.032949789	V	4.2	1.4
Quercus ilex SV	30.28	2.04154591641394	39.632	1499	0.55	NA	11.2704529	0.143343281	V	4.2	1.4
Quercus ilex SV	24.72	1.11522521294958	39.188	1500	0.4	NA	14.3927719	0.123814757	V	4.2	1.4
Quercus ilex SV	22.8	1.12554034839283	39.376	1502	0.65	NA	8.359389217	0.067889344	V	4.2	1.4
Quercus ilex SV	34.57	2.0402396843777	39.275	1303	0.55	NA	10.15717409	0.075864201	V	4.2	1.4
Quercus ilex SV	24.94	1.12637060580494	39.793	1500	0.4	NA	5.137917928	0.064989939	V	4.2	1.4
Quercus ilex SV	25.87	2.03558500315251	39.14	1227	0.725	NA	12.50616151	0.142425583	V	4.2	1.4
Quercus ilex SV	26.96	1.68686550364568	39.426	1499	0.566666667	NA	9.49568955	0.095102284	V	4.2	1.4
Quercus ilex SV	33.99	1.46612514403065	39.828	1499	2.325	NA	2.339066199	0.019036009	V	4.2	1.4
Quercus ilex SV	23.45	1.09672456100693	39.115	1501	0.55	NA	15.70880548	0.149568289	V	4.2	1.4
Quercus ilex SV	24.92	1.58261063466786	39.656	1500	0.775	NA	5.592392822	0.059065419	V	4.2	1.4
Quercus ilex SV	19.39	1.01135656947896	39.43	1500	0.7	NA	8.368846447	0.066007779	V	4.2	1.4
Quercus ilex SV	28.21	2.13627059132699	39.219	1240	1.3625	NA	10.90518733	0.086478678	V	4.2	1.4

