Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Bursera simaruba	36.2	3.09986936345878	39	330	0.44375	0.7375	NA	0.00555	17.4	1.4	3.2
Bursera simaruba	35.5	2.98294053723379	39	310	0.44375	0.7375	NA	0.0058	17.4	1.4	3.2
Bursera simaruba	36.1	2.67681552389731	39	200	0.44375	0.7375	NA	0.00622	17.4	1.4	3.2
Bursera simaruba	32.6	2.99067286398333	39	217	0.78125	0.89375	NA	0.00672	17.4	1.4	3.2
Bursera simaruba	29.9	2.81833769176621	39	131	0.44375	0.7375	NA	0.00934	17.4	1.4	3.2
Bursera simaruba	31.6	2.5290494133086	39	73	0.81	1.025	NA	0.00978	17.4	1.4	3.2
Bursera simaruba	32.3	2.94056527477733	39	207	0.78125	0.89375	NA	0.0103	17.4	1.4	3.2
Bursera simaruba	32.6	2.47928274798333	39	127	0.78125	0.89375	NA	0.0118	17.4	1.4	3.2
Bursera simaruba	29.8	2.80220027310886	39	134	0.44375	0.7375	NA	0.0122	17.4	1.4	3.2
Bursera simaruba	30.7	2.95037277702844	39	171	0.44375	0.7375	NA	0.0138	17.4	1.4	3.2
Bursera simaruba	29.7	2.78614326985534	39	111	0.44375	0.7375	NA	0.0161	17.4	1.4	3.2
Bursera simaruba	30.3	3.17716043953784	39	136	0.78125	0.89375	NA	0.0165	17.4	1.4	3.2
Bursera simaruba	33.6	2.74703720931783	39	77	0.81	1.025	NA	0.0176	17.4	1.4	3.2
Bursera simaruba	31.8	2.74586737143299	39	72	0.78125	0.89375	NA	0.018	17.4	1.4	3.2
Bursera simaruba	31.2	2.76302119318481	39	107	0.78125	0.89375	NA	0.0186	17.4	1.4	3.2
Bursera simaruba	31.8	2.74586737143299	39	74	0.78125	0.89375	NA	0.019	17.4	1.4	3.2
Bursera simaruba	31.9	2.76144570091493	39	77	0.78125	0.89375	NA	0.0191	17.4	1.4	3.2
Bursera simaruba	32.6	2.47928274798333	39	129	0.78125	0.89375	NA	0.0194	17.4	1.4	3.2
Bursera simaruba	32	2.89118837717025	39	138	0.78125	0.89375	NA	0.0201	17.4	1.4	3.2
Bursera simaruba	32.5	2.46536833486867	39	95	0.78125	0.89375	NA	0.0208	17.4	1.4	3.2
Bursera simaruba	32	2.77710074417025	39	79	0.78125	0.89375	NA	0.0247	17.4	1.4	3.2
Bursera simaruba	33.6	2.74703720931783	39	76	0.81	1.025	NA	0.0253	17.4	1.4	3.2
Bursera simaruba	31	2.73176177493682	39	119	0.78125	0.89375	NA	0.0269	17.4	1.4	3.2
Bursera simaruba	32.1	2.79283281724575	39	117	0.78125	0.89375	NA	0.0272	17.4	1.4	3.2
Bursera simaruba	32.8	2.50731626624727	39	188	0.78125	0.89375	NA	0.0283	17.4	1.4	3.2
Bursera simaruba	32.3	2.82452932177733	39	121	0.78125	0.89375	NA	0.0284	17.4	1.4	3.2
Bursera simaruba	33.5	3.18684419614041	39	80	0.55625	0.63125	NA	0.0306	17.4	1.4	3.2
Bursera simaruba	30.5	2.65495431430302	39	124	0.78125	0.89375	NA	0.0407	17.4	1.4	3.2
Bursera simaruba	32.9	2.52143593086321	39	236	0.78125	0.89375	NA	0.041	17.4	1.4	3.2
Bursera simaruba	30.7	2.68544898602844	39	122	0.78125	0.89375	NA	0.0424	17.4	1.4	3.2
Bursera simaruba	30.5	2.65495431430302	39	118	0.78125	0.89375	NA	0.0449	17.4	1.4	3.2
Bursera simaruba	32.6	2.47928274798333	39	184	0.78125	0.89375	NA	0.045	17.4	1.4	3.2
Bursera simaruba	31.7	2.4499459684197	39	248	0.81	1.025	NA	0.0478	17.4	1.4	3.2
Bursera simaruba	35.2	2.61572057442328	39	203	0.61875	0.7125	NA	0.0732	17.4	1.4	3.2
Bursera simaruba	33.8	2.42025272965624	39	77	0.61875	0.7125	NA	0.0811	17.4	1.4	3.2
Bursera simaruba	28.7	2.9447906091199	39	197	0.42625	0.79375	NA	0.0859	17.4	1.4	3.2
Bursera simaruba	33.6	2.39339068831783	39	86	0.61875	0.7125	NA	0.086	17.4	1.4	3.2
Bursera simaruba	29.2	3.03115461597966	39	104	0.42625	0.79375	NA	0.0877	17.4	1.4	3.2
Bursera simaruba	34	2.44737598131011	39	106	0.61875	0.7125	NA	0.0929	17.4	1.4	3.2
Bursera simaruba	28.7	2.9447906091199	39	241	0.42625	0.79375	NA	0.0944	17.4	1.4	3.2
Bursera simaruba	32.2	2.21249504693404	39	149	0.61875	0.7125	NA	0.0959	17.4	1.4	3.2
Bursera simaruba	31	2.37243863793682	39	175	0.61875	0.7125	NA	0.106	17.4	1.4	3.2
Bursera simaruba	32.8	2.62666366224727	39	139	0.61875	0.7125	NA	0.106	17.4	1.4	3.2
Bursera simaruba	33.2	2.68626523974641	39	177	0.61875	0.7125	NA	0.108	17.4	1.4	3.2
Bursera simaruba	33	2.31435083373732	39	191	0.61875	0.7125	NA	0.109	17.4	1.4	3.2
Bursera simaruba	31.9	2.47783435691493	39	184	0.81	1.025	NA	0.124	17.4	1.4	3.2
Bursera simaruba	31.5	2.44081459126771	39	330	0.61875	0.7125	NA	0.126	17.4	1.4	3.2
Bursera simaruba	35.2	2.61572057442328	39	171	0.61875	0.7125	NA	0.126	17.4	1.4	3.2
Bursera simaruba	32.1	3.09878986024575	39	99	0.5125	0.5875	NA	0.127	17.4	1.4	3.2
Bursera simaruba	33.4	2.71650373410797	39	1100	0.61875	0.7125	NA	0.129	17.4	1.4	3.2
Bursera simaruba	32	2.18764797717025	39	113	0.61875	0.7125	NA	0.129	17.4	1.4	3.2
Bursera simaruba	35.2	2.61572057442328	39	179	0.61875	0.7125	NA	0.135	17.4	1.4	3.2
Bursera simaruba	31.4	2.42700406819579	39	470	0.61875	0.7125	NA	0.139	17.4	1.4	3.2
Bursera simaruba	31.3	2.34016036371853	39	119	0.61875	0.7125	NA	0.156	17.4	1.4	3.2
Bursera simaruba	33.1	3.27812281254524	39	280	0.5125	0.5875	NA	0.166	17.4	1.4	3.2
Bursera simaruba	32.2	3.11633110893404	39	78	0.5125	0.5875	NA	0.171	17.4	1.4	3.2
Bursera simaruba	31.9	3.06396446791493	39	108	0.5125	0.5875	NA	0.176	17.4	1.4	3.2
Bursera simaruba	33.4	2.71650373410797	39	290	0.61875	0.7125	NA	0.181	17.4	1.4	3.2
Bursera simaruba	32.3	2.47642146177733	39	121	0.61875	0.7125	NA	0.191	17.4	1.4	3.2
Bursera simaruba	28.9	3.07463584805664	39	93	0.5125	0.5875	NA	0.192	17.4	1.4	3.2
Bursera simaruba	30.2	3.34782603303834	39	165	0.56875	0.775	NA	0.196	17.4	1.4	3.2
Bursera simaruba	33.4	2.36678775110797	39	560	0.61875	0.7125	NA	0.202	17.4	1.4	3.2
Bursera simaruba	30.9	3.44867698350233	39	320	0.5125	0.5875	NA	0.208	17.4	1.4	3.2
Bursera simaruba	34.1	2.46103622393551	39	1310	0.61875	0.7125	NA	0.213	17.4	1.4	3.2
Bursera simaruba	31.7	3.0294795434197	39	253	0.5125	0.5875	NA	0.214	17.4	1.4	3.2
Bursera simaruba	32.1	3.09878986024575	39	720	0.5125	0.5875	NA	0.215	17.4	1.4	3.2
Bursera simaruba	32.7	2.53282483899382	39	340	0.61875	0.7125	NA	0.221	17.4	1.4	3.2
Bursera simaruba	31.1	2.31370429666292	39	131	0.61875	0.7125	NA	0.224	17.4	1.4	3.2
Bursera simaruba	32.2	2.46249225593404	39	252	0.61875	0.7125	NA	0.224	17.4	1.4	3.2
Bursera simaruba	32.1	2.44863114324575	39	620	0.61875	0.7125	NA	0.225	17.4	1.4	3.2
Bursera simaruba	31.7	3.0294795434197	39	960	0.5125	0.5875	NA	0.229	17.4	1.4	3.2
Bursera simaruba	35.2	3.00221583442328	39	1070	0.61875	0.7125	NA	0.23	17.4	1.4	3.2
Bursera simaruba	28.7	3.0392509891199	39	99	0.5125	0.5875	NA	0.243	17.4	1.4	3.2
Bursera simaruba	31.4	2.97838443019579	39	750	0.5125	0.5875	NA	0.243	17.4	1.4	3.2
Bursera simaruba	29.6	3.20132137941507	39	104	0.5125	0.5875	NA	0.244	17.4	1.4	3.2
Bursera simaruba	31.7	3.1042580694197	39	118	0.5125	0.5875	NA	0.25	17.4	1.4	3.2
Bursera simaruba	29.9	3.29073229176621	39	163	0.56875	0.775	NA	0.254	17.4	1.4	3.2
Bursera simaruba	31	3.50430651993682	39	225	0.56875	0.775	NA	0.262	17.4	1.4	3.2
Bursera simaruba	31.6	3.5886234433086	39	1090	0.5125	0.5875	NA	0.289	17.4	1.4	3.2
Bursera simaruba	32.2	3.19325332693404	39	400	0.5125	0.5875	NA	0.291	17.4	1.4	3.2
Bursera simaruba	29.6	3.20132137941507	39	85	0.5125	0.5875	NA	0.298	17.4	1.4	3.2
Bursera simaruba	31.2	3.01742542218481	39	114	0.5125	0.5875	NA	0.307	17.4	1.4	3.2
Bursera simaruba	31.4	3.54814413919579	39	930	0.5125	0.5875	NA	0.475	17.4	1.4	3.2

