Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Alphitonia excelsa	39.95	1.39611189460887	39	1194	0.3	1.5	6.56	0.05	42.9	6.2	2
Alphitonia excelsa	38.69	1.42810312038898	39	907	0.4	1.2	6.31	0.05	42.9	6.2	2
Alphitonia excelsa	39.3	1.47717026826739	39	923	0.45	1.35	5.34	0.05	42.9	6.2	2
Alphitonia excelsa	40.8	2.94462220942641	39	1072	0.4	1.1	4.77	0.15	42.9	6.2	2
Alphitonia excelsa	40.23	2.91563470997436	39	1017	0.45	1	4.53	0.22	42.9	6.2	2
Alphitonia excelsa	40.6	3.14498385005745	39	1821	0.3	1.1	4.93	0.28	42.9	6.2	2
Alphitonia excelsa	38.14	2.94889634855465	39	920	0.3	1.1	6.11	0.31	42.9	6.2	2
Alphitonia excelsa	34.62	2.82301978834564	39	1656	0.3	0.85	11.42	0.32	42.9	6.2	2
Alphitonia excelsa	31.87	2.82528502890116	39	1045	0.4	0.9	12.28	0.54	42.9	6.2	2
Alphitonia excelsa	31.76	2.81536112155406	39	1048	0.45	0.9	9.76	0.58	42.9	6.2	2
Alphitonia excelsa	36.34	3.08119829328291	39	1380	0.45	1.15	8.61	0.67	42.9	6.2	2
Alphitonia excelsa	37.13	3.12024122550463	39	1596	0.3	1.2	9.67	0.75	42.9	6.2	2
Alphitonia excelsa	30.7	2.75604343602844	39	128	1.05	1.9	2.6	0.03	42.9	6.2	2
Alphitonia excelsa	31.01	2.74585319719389	39	198	1.2	1.55	1.69	0.03	42.9	6.2	2
Alphitonia excelsa	36.53	2.80097539785881	39	793	1.2	1.7	2	0.07	42.9	6.2	2
Alphitonia excelsa	36.37	2.81116339970892	39	816	1.05	2	3.25	0.08	42.9	6.2	2
Alphitonia excelsa	39.21	2.75731151033368	39	1189	0.8	2.5	5.07	0.08	42.9	6.2	2
Alphitonia excelsa	38.62	2.72820655299605	39	1103	1.05	2.2	3.8	0.1	42.9	6.2	2
Alphitonia excelsa	33.13	2.49433723071166	39	1461	1.2	2.7	5.08	0.11	42.9	6.2	2
Alphitonia excelsa	39.34	2.74710708619376	39	1346	1.2	1.9	3.26	0.11	42.9	6.2	2
Alphitonia excelsa	37.22	2.59012703727622	39	1854	1.2	2.25	5.91	0.12	42.9	6.2	2
Alphitonia excelsa	37.23	2.61011428217514	39	1800	1.05	2.35	4.18	0.13	42.9	6.2	2
Alphitonia excelsa	32.51	2.45482150935366	39	1557	0.8	2	7.48	0.13	42.9	6.2	2
Alphitonia excelsa	36.92	2.79050350107667	39	1234	0.8	2.45	6.33	0.13	42.9	6.2	2
Alphitonia excelsa	29.72	2.73659727311001	39	93	0.8	1.75	2.41	0.13	42.9	6.2	2
Alphitonia excelsa	34.27	2.48334974361795	39	1768	1.05	2.7	6.9	0.16	42.9	6.2	2
Alphitonia excelsa	35.64	2.57198123532217	39	1846	0.8	2.25	8.16	0.16	42.9	6.2	2
Alphitonia excelsa	31.69	2.7754090101478	39	125	1	1.95	1.12	0.02	42.9	6.2	2
Alphitonia excelsa	32.74	2.75464600781909	39	372	1.3	2	3.36	0.03	42.9	6.2	2
Alphitonia excelsa	32.56	2.77478376683794	39	414	1.05	2.1	2.87	0.04	42.9	6.2	2
Alphitonia excelsa	39.48	2.73688396097182	39	1456	1	2.05	6.08	0.09	42.9	6.2	2
Alphitonia excelsa	39.52	2.75681963934874	39	1424	1.3	2.3	6.17	0.09	42.9	6.2	2
Alphitonia excelsa	37.28	2.84005031063826	39	972	1.3	2.2	6.27	0.09	42.9	6.2	2
Alphitonia excelsa	37.31	2.8300117670963	39	991	1	2.2	5.19	0.1	42.9	6.2	2
Alphitonia excelsa	35.54	2.54208830235138	39	1458	1.3	2.7	7.65	0.11	42.9	6.2	2
Alphitonia excelsa	36.6	2.61089213151613	39	1218	1.3	2.2	8.36	0.12	42.9	6.2	2
Alphitonia excelsa	36.3	2.61124464428215	39	1093	1.05	2.2	5.36	0.13	42.9	6.2	2
Alphitonia excelsa	37.02	2.6103793303731	39	1453	1	2.3	6.69	0.15	42.9	6.2	2
Alphitonia excelsa	34.99	2.56265657002458	39	1173	1.05	2.9	7.96	0.17	42.9	6.2	2
Alphitonia excelsa	37.43	2.8398563773173	39	1369	1.05	2.45	8.78	0.18	42.9	6.2	2
Alphitonia excelsa	36.89	2.7405404966155	39	1288	1.05	2.45	7.52	0.21	42.9	6.2	2
Alphitonia excelsa	34.21	2.56340500524966	39	1210	1	2.65	8.78	0.21	42.9	6.2	2
Alphitonia excelsa	41.04	2.73417895547943	39	1661	1.4	1.9	2.51	0.06	42.9	6.2	2
Alphitonia excelsa	40	2.72602763939561	39	1687	1.15	1.9	4.56	0.08	42.9	6.2	2
Alphitonia excelsa	32.78	2.78461499075696	39	793	0.7	1.35	6.06	0.1	42.9	6.2	2
Alphitonia excelsa	32.37	2.80492599302565	39	850	1.15	1.2	8.29	0.11	42.9	6.2	2
Alphitonia excelsa	38.98	2.80766674623177	39	1800	1.15	1.6	7.39	0.14	42.9	6.2	2
Alphitonia excelsa	36.86	2.60057737631546	39	1361	0.7	2.3	4.24	0.15	42.9	6.2	2
Alphitonia excelsa	39.27	2.76721748972152	39	1813	0.7	1.65	5.19	0.18	42.9	6.2	2
Alphitonia excelsa	37.28	2.64005031063826	39	1411	1.4	1.7	5.28	0.2	42.9	6.2	2
Alphitonia excelsa	38.18	2.83884014625718	39	1786	1.4	1.7	6.37	0.2	42.9	6.2	2
Alphitonia excelsa	37.97	2.83913265525357	39	1711	0.7	1.8	5.07	0.21	42.9	6.2	2
Alphitonia excelsa	35.02	2.61262645680297	39	1067	1.15	2.2	6.54	0.24	42.9	6.2	2
Alphitonia excelsa	36.42	2.64110499481584	39	1382	0.7	1.6	8.37	0.26	42.9	6.2	2
Alphitonia excelsa	35.27	2.61237158124304	39	1213	1.4	1.7	9.27	0.26	42.9	6.2	2
Alphitonia excelsa	34.04	2.66355954483345	39	785	1.15	1.85	9.7	0.44	42.9	6.2	2
Alphitonia excelsa	37.28	2.84005031063826	39	972	0.85	1.6	6.27	0.09	42.9	6.2	2
Alphitonia excelsa	37.31	2.8300117670963	39	991	1.2	1.5	5.19	0.1	42.9	6.2	2
Alphitonia excelsa	34.49	2.60314386859754	39	1375	1.2	2.3	7.01	0.14	42.9	6.2	2
Alphitonia excelsa	38.98	2.80766674623177	39	1800	0.85	1.15	7.39	0.14	42.9	6.2	2
Alphitonia excelsa	37.43	2.8398563773173	39	1369	1.1	1.5	8.78	0.18	42.9	6.2	2
Alphitonia excelsa	37.97	2.83913265525357	39	1711	1.1	1.35	5.07	0.21	42.9	6.2	2
Alphitonia excelsa	32.46	2.5748590269407	39	1244	0.85	1.9	6.99	0.24	42.9	6.2	2
Alphitonia excelsa	36.43	2.57109327574691	39	1815	1.2	2	12.31	0.34	42.9	6.2	2
Alphitonia excelsa	36.8	2.61065078400505	39	1727	1.2	1.4	9.63	0.41	42.9	6.2	2
Alphitonia excelsa	36.18	2.65138250663798	39	1513	0.85	1.5	7.52	0.42	42.9	6.2	2
Alphitonia excelsa	36.59	2.61090406439029	39	1667	1.1	1.55	13.93	0.43	42.9	6.2	2
Alphitonia excelsa	35.09	2.56255580209135	39	1562	1.1	1.85	11.53	0.44	42.9	6.2	2
Alphitonia excelsa	35.45	2.60218366395391	39	1622	0.85	1.85	11.09	0.46	42.9	6.2	2
Alphitonia excelsa	32.44	2.62487397077973	39	1351	1.1	1.85	9.99	0.72	42.9	6.2	2

