Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Cochlospermum gillivraei	39.83	2.96631243015031	39	894	0.3	1	1.46	0.03	52.1	2	1.4
Cochlospermum gillivraei	40.79	2.97464045805121	39	1163	0.55	0.8	2.95	0.04	52.1	2	1.4
Cochlospermum gillivraei	42.8	3.10060164243258	39	1748	0.3	1.15	4.92	0.08	52.1	2	1.4
Cochlospermum gillivraei	41.38	3.13353333723714	39	1458	0.55	0.95	3.37	0.1	52.1	2	1.4
Cochlospermum gillivraei	39.39	3.17702775545099	39	1246	0.45	1.15	7.01	0.2	52.1	2	1.4
Cochlospermum gillivraei	38.16	2.88886827606639	39	1831	0.3	1	7.75	0.35	52.1	2	1.4
Cochlospermum gillivraei	39.84	2.35629580887083	39	1716	0.55	1.65	0.36	0.01	52.1	2	1.4
Cochlospermum gillivraei	37.05	2.31034182396405	39	1534	0.55	1.15	0.3	0.02	52.1	2	1.4
Cochlospermum gillivraei	35.98	2.50160835396254	39	1317	0.65	1.35	7.01	0.1	52.1	2	1.4
Cochlospermum gillivraei	37.22	2.50012703727622	39	1675	1.05	1.17	6.41	0.11	52.1	2	1.4
Cochlospermum gillivraei	34.28	2.66334049641816	39	1267	0.65	1.225	7.89	0.11	52.1	2	1.4
Cochlospermum gillivraei	34.11	2.66349627430827	39	1294	1.05	1.25	7.92	0.15	52.1	2	1.4
Cochlospermum gillivraei	31.17	2.34575205197847	39	899	1.05	1.3	8.51	0.26	52.1	2	1.4
Cochlospermum gillivraei	34.59	2.37304858339826	39	1763	0.65	1.35	10.57	0.31	52.1	2	1.4
Cochlospermum gillivraei	35.34	2.40229894458853	39	1838	1.05	1.55	8.95	0.32	52.1	2	1.4
Cochlospermum gillivraei	40.08	2.37589196926364	39	1732	0.575	1.4	1.96	0.03	52.1	2	1.4
Cochlospermum gillivraei	38.68	2.3881179406152	39	1630	0.575	0.95	2.38	0.04	52.1	2	1.4
Cochlospermum gillivraei	33.17	2.57430475092067	39	918	0.6	1.15	5.82	0.08	52.1	2	1.4
Cochlospermum gillivraei	37.19	2.57016521987464	39	1562	0.6	1.25	6.03	0.09	52.1	2	1.4
Cochlospermum gillivraei	32.93	2.55449735800305	39	894	0.45	1.1	5.37	0.09	52.1	2	1.4
Cochlospermum gillivraei	35.78	2.59182936389917	39	1226	0.45	1.2	4.35	0.1	52.1	2	1.4
Cochlospermum gillivraei	37.71	2.38948616418752	39	1700	0.45	1.375	5.16	0.11	52.1	2	1.4
Cochlospermum gillivraei	35.48	2.40215198183751	39	1567	0.45	1.15	5.98	0.2	52.1	2	1.4
Cochlospermum gillivraei	36.27	2.41127927647552	39	1784	0.6	0.9	5.81	0.21	52.1	2	1.4
Cochlospermum gillivraei	36.82	2.40062636669512	39	1813	0.6	1.1	5.89	0.23	52.1	2	1.4
Cochlospermum gillivraei	40.91	2.6144203180674	39	1197	0.7	0.95	2.43	0.03	52.1	2	1.4
Cochlospermum gillivraei	36.93	2.60049114254911	39	318	1	1.1	3.34	0.04	52.1	2	1.4
Cochlospermum gillivraei	36.48	2.47103449421069	39	1573	0.7	1	3.53	0.04	52.1	2	1.4
Cochlospermum gillivraei	34.55	2.70308682688874	39	790	0.7	1	3.54	0.04	52.1	2	1.4
Cochlospermum gillivraei	37.07	2.46031675372832	39	1364	0.7	0.85	4.49	0.05	52.1	2	1.4
Cochlospermum gillivraei	37.97	2.45913265525357	39	1873	1	1.05	3	0.06	52.1	2	1.4
Cochlospermum gillivraei	32.64	2.65472290621224	39	972	0.7	1.15	5.07	0.05	52.1	2	1.4
Cochlospermum gillivraei	32.7	2.64467687699382	39	1155	0.6	1.2	3.23	0.05	52.1	2	1.4
Cochlospermum gillivraei	35.53	2.59209894464237	39	537	0.6	1.3	3.78	0.08	52.1	2	1.4
Cochlospermum gillivraei	30.61	2.60609727577905	39	816	0.6	1.15	4.33	0.08	52.1	2	1.4
Cochlospermum gillivraei	37.01	2.55039180718537	39	1012	0.7	1.4	4.31	0.09	52.1	2	1.4
Cochlospermum gillivraei	38.36	2.58858437372279	39	1265	0.6	1.3	4.47	0.09	52.1	2	1.4
Cochlospermum gillivraei	35.45	2.47218366395391	39	1494	0.7	1.3	5.76	0.1	52.1	2	1.4
Cochlospermum gillivraei	32.87	2.47454466271446	39	1176	0.6	1.3	5.3	0.1	52.1	2	1.4
Cochlospermum gillivraei	38.43	2.43848363238512	39	1583	0.6	1.45	5.42	0.11	52.1	2	1.4
Cochlospermum gillivraei	31.99	2.35520084096375	39	1251	0.6	1.3	5.19	0.12	52.1	2	1.4
Cochlospermum gillivraei	31.46	2.32556347877427	39	1403	0.6	1.2	6.94	0.12	52.1	2	1.4
Cochlospermum gillivraei	33.93	2.49365795294456	39	1335	0.6	1.3	5.57	0.13	52.1	2	1.4
Cochlospermum gillivraei	30.48	2.34617395609476	39	816	0.7	1.05	8.33	0.17	52.1	2	1.4
Cochlospermum gillivraei	37.47	2.46980414677467	39	1648	0.6	1.45	6.73	0.17	52.1	2	1.4
Cochlospermum gillivraei	35.85	2.43175255582382	39	1205	0.7	1.4	5.03	0.21	52.1	2	1.4

