Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Cojoba rufescens	35.7	2.59529347565496	39	99	1.85625	2.69375	NA	0.022	26.4	4.5	2
Cojoba rufescens	32.1	2.65897661124575	39	131	1.76875	2.275	NA	0.0223	26.4	4.5	2
Cojoba rufescens	33.6	2.39339068831783	39	110	0.5	2.53125	NA	0.0226	26.4	4.5	2
Cojoba rufescens	33.6	2.47660163431783	39	157	1.85625	2.69375	NA	0.0228	26.4	4.5	2
Cojoba rufescens	32.7	2.47348552799382	39	89	1.45625	2.25125	NA	0.023	26.4	4.5	2
Cojoba rufescens	33.2	2.97106099174641	39	470	1.9625	2.95	NA	0.0233	26.4	4.5	2
Cojoba rufescens	32.1	3.29001301224575	39	97	1.883333333	2.625	NA	0.0234	26.4	4.5	2
Cojoba rufescens	34.1	2.37547363093551	39	132	1.85625	2.69375	NA	0.0238	26.4	4.5	2
Cojoba rufescens	30.1	2.85085512997479	39	93	1.56875	2.975	NA	0.0239	26.4	4.5	2
Cojoba rufescens	35.2	2.93401078842328	39	172	1.56875	2.975	NA	0.0239	26.4	4.5	2
Cojoba rufescens	36.7	2.22305032614823	39	1170	2.7625	3.06875	NA	0.0242	26.4	4.5	2
Cojoba rufescens	30.6	2.93357978050636	39	88	1.56875	2.975	NA	0.0244	26.4	4.5	2
Cojoba rufescens	32.1	3.29001301224575	39	105	1.883333333	2.625	NA	0.0244	26.4	4.5	2
Cojoba rufescens	33.8	2.42025272965624	39	209	0.5	2.53125	NA	0.0245	26.4	4.5	2
Cojoba rufescens	33.1	3.48041179554524	39	890	1.883333333	2.625	NA	0.0252	26.4	4.5	2
Cojoba rufescens	35	2.90177891374568	39	168	1.56875	2.975	NA	0.0252	26.4	4.5	2
Cojoba rufescens	35.1	2.51087903505587	39	720	1.85625	2.69375	NA	0.0252	26.4	4.5	2
Cojoba rufescens	31.8	2.68946507443299	39	112	2	3.325	NA	0.0254	26.4	4.5	2
Cojoba rufescens	35.3	2.28728003764999	39	1210	2.7625	3.06875	NA	0.0254	26.4	4.5	2
Cojoba rufescens	29.7	2.90289292785534	39	113	1.56875	2.975	NA	0.0258	26.4	4.5	2
Cojoba rufescens	29.7	2.90289292785534	39	112	1.56875	2.975	NA	0.0265	26.4	4.5	2
Cojoba rufescens	35.3	2.60733102764999	39	197	3.425	4.4	NA	0.0272	26.4	4.5	2
Cojoba rufescens	31.7	2.8425332294197	39	94	1.45625	2.0625	NA	0.0274	26.4	4.5	2
Cojoba rufescens	32.1	2.79283281724575	39	125	1.9625	2.95	NA	0.0274	26.4	4.5	2
Cojoba rufescens	35.9	3.04927956483589	39	1130	1.56875	2.975	NA	0.0274	26.4	4.5	2
Cojoba rufescens	34	2.36228827631011	39	131	1.85625	2.69375	NA	0.0277	26.4	4.5	2
Cojoba rufescens	35.2	2.27469534442328	39	156	1.85625	2.69375	NA	0.0277	26.4	4.5	2
Cojoba rufescens	35.4	2.94356545840612	39	161	0.5	2.53125	NA	0.028	26.4	4.5	2
Cojoba rufescens	35.7	2.66540322265496	39	380	3.425	4.4	NA	0.028	26.4	4.5	2
Cojoba rufescens	34.5	2.58195476526179	39	330	0.75	1.98125	NA	0.0281	26.4	4.5	2
Cojoba rufescens	36.4	2.89115285393097	39	1270	1.85625	2.69375	NA	0.0286	26.4	4.5	2
Cojoba rufescens	35.6	2.09297978755088	39	150	2.7625	3.06875	NA	0.0288	26.4	4.5	2
Cojoba rufescens	31.9	3.25303869791493	39	480	1.883333333	2.625	NA	0.0292	26.4	4.5	2
Cojoba rufescens	32.7	3.10643817899382	39	208	1.883333333	2.625	NA	0.0298	26.4	4.5	2
Cojoba rufescens	33.8	2.63061469365624	39	410	1.45625	2.25125	NA	0.0307	26.4	4.5	2
Cojoba rufescens	32.3	3.32735178577733	39	239	1.883333333	2.625	NA	0.0313	26.4	4.5	2
Cojoba rufescens	33.8	2.48336131865624	39	410	0.75	1.98125	NA	0.0322	26.4	4.5	2
Cojoba rufescens	33.3	2.37403955558784	39	245	2	3.325	NA	0.0324	26.4	4.5	2
Cojoba rufescens	33.8	2.42025272965624	39	370	0.5	2.53125	NA	0.0326	26.4	4.5	2
Cojoba rufescens	32.5	2.83697929086867	39	300	1.021	2.142	NA	0.0328	26.4	4.5	2
Cojoba rufescens	32.8	2.84546722224727	39	191	2.535	3.01	NA	0.0332	26.4	4.5	2
Cojoba rufescens	35.1	2.66914795605587	39	490	0.75	1.98125	NA	0.0342	26.4	4.5	2
Cojoba rufescens	35.5	2.31263061923379	39	245	1.85625	2.69375	NA	0.0342	26.4	4.5	2
Cojoba rufescens	33.6	2.41419342431783	39	109	2	3.325	NA	0.0346	26.4	4.5	2
Cojoba rufescens	35	2.58698506974568	39	188	0.5	2.53125	NA	0.0346	26.4	4.5	2
Cojoba rufescens	32.6	3.38404987598333	39	200	1.883333333	2.625	NA	0.0348	26.4	4.5	2
Cojoba rufescens	31.4	2.94162574019579	39	510	1.25	2.26875	NA	0.0354	26.4	4.5	2
Cojoba rufescens	34.2	2.75439184549531	39	540	0.5	2.53125	NA	0.0356	26.4	4.5	2
Cojoba rufescens	34.6	2.83823516020334	39	133	0.75	1.98125	NA	0.0357	26.4	4.5	2
Cojoba rufescens	31.9	2.44001951091493	39	138	0.75	1.98125	NA	0.0358	26.4	4.5	2
Cojoba rufescens	32.1	3.29001301224575	39	270	1.883333333	2.625	NA	0.0359	26.4	4.5	2
Cojoba rufescens	34.6	2.50834134920334	39	580	0.75	1.98125	NA	0.0359	26.4	4.5	2
Cojoba rufescens	33.6	2.60141805331783	39	188	1.45625	2.25125	NA	0.0364	26.4	4.5	2
Cojoba rufescens	36.7	2.46990988814823	39	116	1.85625	2.69375	NA	0.0364	26.4	4.5	2
Cojoba rufescens	34.5	2.51634085426179	39	1300	0.5	2.53125	NA	0.0366	26.4	4.5	2
Cojoba rufescens	33.6	2.41419342431783	39	390	2	3.325	NA	0.0367	26.4	4.5	2
Cojoba rufescens	32.3	2.82452932177733	39	220	1.9625	2.95	NA	0.037	26.4	4.5	2
Cojoba rufescens	30.7	2.45584836702844	39	110	1.76875	2.275	NA	0.0373	26.4	4.5	2
Cojoba rufescens	34.1	2.56798946493551	39	450	0.75	1.98125	NA	0.0376	26.4	4.5	2
Cojoba rufescens	32.6	2.36126964398333	39	600	0.75	1.98125	NA	0.0388	26.4	4.5	2
Cojoba rufescens	30.6	2.93357978050636	39	127	1.56875	2.975	NA	0.0391	26.4	4.5	2
Cojoba rufescens	30.6	2.81065232750636	39	105	1.25	2.26875	NA	0.0399	26.4	4.5	2
Cojoba rufescens	33.2	2.68626523974641	39	198	2.535	3.01	NA	0.0405	26.4	4.5	2
Cojoba rufescens	30.1	2.85085512997479	39	96	1.56875	2.975	NA	0.0407	26.4	4.5	2
Cojoba rufescens	31.9	2.76144570091493	39	260	1.9625	2.95	NA	0.0408	26.4	4.5	2
Cojoba rufescens	31.7	2.4125567064197	39	85	0.75	1.98125	NA	0.0412	26.4	4.5	2
Cojoba rufescens	32.4	2.35427862907127	39	252	1.45625	2.25125	NA	0.0412	26.4	4.5	2
Cojoba rufescens	29.9	3.10514869876621	39	97	1.45625	2.0625	NA	0.0413	26.4	4.5	2
Cojoba rufescens	35.9	2.36406334183589	39	920	1.85625	2.69375	NA	0.0418	26.4	4.5	2
Cojoba rufescens	34.1	2.56798946493551	39	570	0.75	1.98125	NA	0.042	26.4	4.5	2
Cojoba rufescens	32.6	2.81365320798333	39	310	2.535	3.01	NA	0.0421	26.4	4.5	2
Cojoba rufescens	33.8	2.39921653265624	39	270	0.75	1.98125	NA	0.0421	26.4	4.5	2
Cojoba rufescens	34.2	2.45325262049531	39	156	0.75	1.98125	NA	0.0432	26.4	4.5	2
Cojoba rufescens	29.8	2.80220027310886	39	102	1.56875	2.975	NA	0.0434	26.4	4.5	2
Cojoba rufescens	33.7	2.53230429207572	39	133	1.45625	2.25125	NA	0.044	26.4	4.5	2
Cojoba rufescens	33.2	2.03530352074641	39	171	2.7625	3.06875	NA	0.0444	26.4	4.5	2
Cojoba rufescens	34.5	2.62569737226179	39	135	2.535	3.01	NA	0.0445	26.4	4.5	2
Cojoba rufescens	34	2.55373561331011	39	429	1.76875	2.275	NA	0.0448	26.4	4.5	2
Cojoba rufescens	35.1	2.71436764805587	39	950	1.76875	2.275	NA	0.0458	26.4	4.5	2
Cojoba rufescens	33	3.15921420173732	39	186	1.883333333	2.625	NA	0.0468	26.4	4.5	2
Cojoba rufescens	33.1	3.17697832154524	39	89	1.883333333	2.625	NA	0.047	26.4	4.5	2
Cojoba rufescens	33.7	2.67873858007572	39	500	0.5	2.53125	NA	0.0476	26.4	4.5	2
Cojoba rufescens	33.7	2.61598102807572	39	196	1.85625	2.69375	NA	0.0485	26.4	4.5	2
Cojoba rufescens	32.2	2.46249225593404	39	146	0.5	2.53125	NA	0.0489	26.4	4.5	2
Cojoba rufescens	32.5	2.52404374886867	39	270	0.75	1.98125	NA	0.0489	26.4	4.5	2
Cojoba rufescens	34.8	2.84761660540608	39	230	0.5	2.53125	NA	0.0489	26.4	4.5	2
Cojoba rufescens	34.2	2.53929239849531	39	330	0.75	1.98125	NA	0.0493	26.4	4.5	2
Cojoba rufescens	30.4	2.9002428874174	39	121	1.56875	2.975	NA	0.0498	26.4	4.5	2
Cojoba rufescens	35.6	2.58105591355088	39	187	1.85625	2.69375	NA	0.0509	26.4	4.5	2
Cojoba rufescens	31.7	2.4125567064197	39	320	0.75	1.98125	NA	0.051	26.4	4.5	2
Cojoba rufescens	32.1	2.46775345924575	39	93	0.75	1.98125	NA	0.0517	26.4	4.5	2
Cojoba rufescens	31.5	2.64413774926771	39	207	2.535	3.01	NA	0.0523	26.4	4.5	2
Cojoba rufescens	33.2	2.68626523974641	39	202	2.535	3.01	NA	0.0528	26.4	4.5	2
Cojoba rufescens	31.9	2.46838064591493	39	220	1.45625	2.25125	NA	0.0548	26.4	4.5	2
Cojoba rufescens	33.6	2.31017974131783	39	350	1.85625	2.69375	NA	0.0558	26.4	4.5	2
Cojoba rufescens	35.4	2.64473241040612	39	580	0.5	2.53125	NA	0.0563	26.4	4.5	2
Cojoba rufescens	31.4	2.40862472219579	39	590	1.45625	2.25125	NA	0.0576	26.4	4.5	2
Cojoba rufescens	30.7	2.79141850302844	39	184	0.975	2.26875	NA	0.0583	26.4	4.5	2
Cojoba rufescens	31.7	2.6742815464197	39	146	2	3.325	NA	0.0591	26.4	4.5	2
Cojoba rufescens	32.7	2.53282483899382	39	670	0.5	2.53125	NA	0.0596	26.4	4.5	2
Cojoba rufescens	33.1	2.59034027054524	39	300	0.5	2.53125	NA	0.0602	26.4	4.5	2
Cojoba rufescens	31.6	2.6591725393086	39	115	2	3.325	NA	0.0604	26.4	4.5	2
Cojoba rufescens	30.5	2.72479847930302	39	290	1.65375	3	NA	0.062	26.4	4.5	2
Cojoba rufescens	32.2	2.25095615593404	39	1670	1.25	2.26875	NA	0.062	26.4	4.5	2
Cojoba rufescens	34.3	2.48855527132239	39	980	0.5	2.53125	NA	0.0622	26.4	4.5	2
Cojoba rufescens	33.5	2.64898604014041	39	550	0.5	2.53125	NA	0.0632	26.4	4.5	2
Cojoba rufescens	32.8	2.62666366224727	39	350	0.5	2.53125	NA	0.0633	26.4	4.5	2
Cojoba rufescens	31.4	2.79459097619579	39	84	1.45625	2.0625	NA	0.0636	26.4	4.5	2
Cojoba rufescens	32.6	2.59729585098333	39	104	0.5	2.53125	NA	0.0644	26.4	4.5	2
Cojoba rufescens	33.9	2.49724290111206	39	950	0.75	1.98125	NA	0.0653	26.4	4.5	2
Cojoba rufescens	33.9	2.43378157211206	39	1130	0.5	2.53125	NA	0.0662	26.4	4.5	2
Cojoba rufescens	33.4	2.40793080810797	39	93	1.25	2.26875	NA	0.0665	26.4	4.5	2
Cojoba rufescens	29.4	2.73845140190577	39	104	1.56875	2.975	NA	0.0675	26.4	4.5	2
Cojoba rufescens	33.2	3.05243120674641	39	1530	1.45625	2.25125	NA	0.0682	26.4	4.5	2
Cojoba rufescens	32.1	2.52512040424575	39	145	0.5	2.53125	NA	0.0682	26.4	4.5	2
Cojoba rufescens	34.3	2.55344472432239	39	250	0.75	1.98125	NA	0.0683	26.4	4.5	2
Cojoba rufescens	32.1	2.44863114324575	39	164	0.5	2.53125	NA	0.069	26.4	4.5	2
Cojoba rufescens	32.8	2.62666366224727	39	109	2.535	3.01	NA	0.0691	26.4	4.5	2
Cojoba rufescens	35	2.69941144274568	39	1480	0.75	1.98125	NA	0.0693	26.4	4.5	2
Cojoba rufescens	34	2.66009524531011	39	122	1.85625	2.69375	NA	0.0698	26.4	4.5	2
Cojoba rufescens	32	2.49188166317025	39	152	1.30625	2.45625	NA	0.0699	26.4	4.5	2
Cojoba rufescens	34.8	2.66971327740608	39	1330	2.535	3.01	NA	0.0701	26.4	4.5	2
Cojoba rufescens	34.9	2.8634171375549	39	550	0.5	2.53125	NA	0.0702	26.4	4.5	2
Cojoba rufescens	30.3	2.50392376653784	39	590	1.021	2.142	NA	0.0705	26.4	4.5	2
Cojoba rufescens	37.1	3.05418705313318	39	1350	1.45625	2.25125	NA	0.0706	26.4	4.5	2
Cojoba rufescens	31.5	2.71807344226771	39	81	1.45625	2.25125	NA	0.0726	26.4	4.5	2
Cojoba rufescens	33.3	2.61952071158784	39	830	0.5	2.53125	NA	0.0739	26.4	4.5	2
Cojoba rufescens	31.4	2.66593555819579	39	510	1.021	2.142	NA	0.075	26.4	4.5	2
Cojoba rufescens	31.3	2.88841881971853	39	132	0.975	2.26875	NA	0.0752	26.4	4.5	2
Cojoba rufescens	33.4	2.46964539310797	39	1040	0.75	1.98125	NA	0.0775	26.4	4.5	2
Cojoba rufescens	34	2.51119176031011	39	177	0.75	1.98125	NA	0.0789	26.4	4.5	2
Cojoba rufescens	30.3	2.88369829953784	39	119	1.56875	2.975	NA	0.079	26.4	4.5	2
Cojoba rufescens	33.7	2.53230429207572	39	136	1.45625	2.25125	NA	0.0801	26.4	4.5	2
Cojoba rufescens	31.8	2.68946507443299	39	96	2.535	3.01	NA	0.0815	26.4	4.5	2
Cojoba rufescens	31.6	2.3989262863086	39	105	0.75	1.98125	NA	0.0815	26.4	4.5	2
Cojoba rufescens	31.4	2.39943505019579	39	97	1.45625	2.25125	NA	0.0825	26.4	4.5	2
Cojoba rufescens	32.6	2.51862044898333	39	192	0.5	2.53125	NA	0.0825	26.4	4.5	2
Cojoba rufescens	28.1	2.57030570211163	39	116	2.535	3.01	NA	0.0836	26.4	4.5	2
Cojoba rufescens	30.9	2.68051939250233	39	95	1.45625	2.25125	NA	0.0846	26.4	4.5	2
Cojoba rufescens	29.1	2.73980670369978	39	119	1.25	2.26875	NA	0.0858	26.4	4.5	2
Cojoba rufescens	31.9	2.83707539291493	39	580	1.45625	2.25125	NA	0.0862	26.4	4.5	2
Cojoba rufescens	35.4	2.94356545840612	39	1570	0.5	2.53125	NA	0.0872	26.4	4.5	2
Cojoba rufescens	29	2.29151131340943	39	183	2.535	3.01	NA	0.0876	26.4	4.5	2
Cojoba rufescens	31.8	2.68946507443299	39	173	2.535	3.01	NA	0.0888	26.4	4.5	2
Cojoba rufescens	34.9	2.6398041505549	39	1230	0.75	1.98125	NA	0.0891	26.4	4.5	2
Cojoba rufescens	34.1	2.56798946493551	39	1500	2.535	3.01	NA	0.0897	26.4	4.5	2
Cojoba rufescens	32.4	2.78214849907127	39	118	2.535	3.01	NA	0.0898	26.4	4.5	2
Cojoba rufescens	34.8	2.62523744540608	39	1260	0.75	1.98125	NA	0.0898	26.4	4.5	2
Cojoba rufescens	32.2	2.30864781993404	39	130	2.535	3.01	NA	0.0901	26.4	4.5	2
Cojoba rufescens	32.5	2.48492680586867	39	810	1.30625	2.45625	NA	0.0904	26.4	4.5	2
Cojoba rufescens	34.8	2.66971327740608	39	1540	0.75	1.98125	NA	0.0904	26.4	4.5	2
Cojoba rufescens	32.2	3.07786999993404	39	1270	1.25	2.26875	NA	0.0907	26.4	4.5	2
Cojoba rufescens	31.2	2.37232898418481	39	89	1.45625	2.25125	NA	0.0914	26.4	4.5	2
Cojoba rufescens	32.8	2.62666366224727	39	104	2.535	3.01	NA	0.0917	26.4	4.5	2
Cojoba rufescens	34.8	2.84761660540608	39	1760	0.5	2.53125	NA	0.0935	26.4	4.5	2
Cojoba rufescens	35.7	2.68877313765496	39	590	0.5	2.53125	NA	0.0939	26.4	4.5	2
Cojoba rufescens	30.9	2.82343243250233	39	108	0.975	2.26875	NA	0.0951	26.4	4.5	2
Cojoba rufescens	33.5	2.73173344914041	39	179	1.30625	2.45625	NA	0.0952	26.4	4.5	2
Cojoba rufescens	34.1	2.56798946493551	39	290	2.535	3.01	NA	0.0952	26.4	4.5	2
