Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Fraxinus excelsior	18.96	1.33931070999129	38.592	1199.66	0.27669184	0.82	11.43166886	0.236658778	65	3	2.9
Fraxinus excelsior	20.03	1.27534651631473	38.529	1199.35	0.31948756	0.82	11.47576422	0.228831166	65	3	2.9
Fraxinus excelsior	20.51	1.35517359697206	38.229	1199.74	0.41535516	0.82	14.07459065	0.173799122	65	3	2.9
Fraxinus excelsior	19.18	1.21126913557174	38.809	1199.83	0.49563463	0.82	9.259459041	0.15561253	65	3	2.9
Fraxinus excelsior	19.63	1.41184846670395	38.535	1199.67	0.35349016	0.82	11.78762409	0.192523842	65	3	2.9
Fraxinus excelsior	20.41	1.29798444711397	38.346	1199.59	0.4328829	0.82	13.11979328	0.173549297	65	3	2.9
Fraxinus excelsior	19.66	1.45631729021118	38.364	1199.49	0.28823413	0.82	13.15229372	0.212965545	65	3	2.9
Fraxinus excelsior	21.06	1.39982815573527	38.862	1200.23	0.21081505	0.82	11.73433724	0.254110213	65	3	2.9
Fraxinus excelsior	21.55	1.42997245580493	38.772	1199.79	0.30699305	0.82	9.198666749	0.209197326	65	3	2.9
Fraxinus excelsior	22.05	1.44814541324324	38.926	1200.23	0.58892764	0.82	8.067625027	0.092485854	65	3	2.9
Fraxinus excelsior	21.41	1.43650214982136	38.768	1200.02	0.27787692	0.82	9.271377248	0.220159199	65	3	2.9
Fraxinus excelsior	19.78	1.29056128329894	38.017	1200.29	0.05083256	0.82	15.95211421	0.348603247	65	3	2.9
Fraxinus excelsior	19.77	1.2488257281867	39.253	1200.02	0.46654428	0.82	7.048852231	0.164569108	65	3	2.9
Fraxinus excelsior	19.85	1.24262126340161	38.306	1199.82	0.62334144	1.23	14.13621517	0.277164091	65	3	2.9
Fraxinus excelsior	22.5	1.42539804912194	38.364	1199.88	1.92904797	2.725	13.16968727	0.202945128	65	3	2.9
Fraxinus excelsior	20.75	1.6372758336608	39.565	1199.38	2.57875075	3	4.071665519	0.067440282	65	3	2.9
Fraxinus excelsior	20.18	1.35127201982872	38.751	1200.02	1.72123363	2.4	13.77803319	0.210330964	65	3	2.9
Fraxinus excelsior	20.68	1.40188852639511	39.652	1199.48	2.73811387	2.9	2.716457612	0.02949915	65	3	2.9
Fraxinus excelsior	22.63	1.4506454080143	39.871	1200.02	2.09364998	2.18	1.529235313	0.024106167	65	3	2.9
Fraxinus excelsior	20.73	1.70195090956606	39.742	1200.86	2.4059324	2.6	2.398409603	0.037141812	65	3	2.9
Fraxinus excelsior	20.48	1.80145833791012	38.816	1199.99	0.47384543	1.1	10.28162125	0.199751895	65	3	2.9
Fraxinus excelsior	23.06	1.55046978389751	38.617	1199.75	0.64759486	1	10.04656255	0.130525612	65	3	2.9
Fraxinus excelsior	23.86	1.59279392061315	38.813	1200.09	0.79732781	1.09	9.602292219	0.104347094	65	3	2.9
Fraxinus excelsior	21.43	1.52107432468902	38.606	1199.78	1.17219024	1.68	10.74371962	0.174524664	65	3	2.9
Fraxinus excelsior	22.82	1.50655859799557	39.869	1200.49	3.66170839	3.91	0.99385641	0.013668174	65	3	2.9
Fraxinus excelsior	21.13	1.83145779883782	39.667	1200.96	1.53594801	1.75	3.690052985	0.057728492	65	3	2.9
Fraxinus excelsior	21.76	1.98226556933213	39.25	1199.88	1.38166811	1.74	6.944122654	0.091378597	65	3	2.9
Fraxinus excelsior	21.97	1.40277848835386	39.07	1200	0.89588735	1.133	6.703190248	0.095240439	65	3	2.9
Fraxinus excelsior	23.69	1.59488464806878	39.493	1200.01	1.28318364	1.43	4.710323752	0.049005485	65	3	2.9
Fraxinus excelsior	20.56	1.32138353337598	39.461	1200.23	0.96635943	1.1	5.149412469	0.05688276	65	3	2.9
Fraxinus excelsior	19.79	1.45433956603158	40.023	1199.72	3.94218045	4.35	0.155509321	0.013023258	65	3	2.9
Fraxinus excelsior	19.86	1.61096355345266	39.404	1200.4	2.10477941	2.3	4.212877247	0.047402531	65	3	2.9
Fraxinus excelsior	19.66	1.36826646921118	39.505	1199.65	1.19485246	1.37	4.310331777	0.069177287	65	3	2.9
Fraxinus excelsior	19.52	1.19509191035867	39.451	1200.05	1.41857049	1.63	4.555202903	0.090465226	65	3	2.9
Fraxinus excelsior	20.32	1.40795203922164	39.387	1199.59	1.79365634	2.06	4.705139811	0.084338768	65	3	2.9
Fraxinus excelsior	19.04	1.1545904511647	39.577	1200.6	2.32938334	2.64	3.758358841	0.08875144	65	3	2.9
Fraxinus excelsior	19.29	1.44659988818712	39.803	1199.89	2.44809497	2.75	2.885708355	0.063509788	65	3	2.9
Fraxinus excelsior	19.8	1.52917145174064	39.938	1200.61	2.86704272	3.13	0.427565041	0.037312879	65	3	2.9
Fraxinus excelsior	19.86	1.21426794845266	39.836	1199.5	1.91427491	2	1.861595253	0.031102955	65	3	2.9
Fraxinus excelsior	19.9	1.26736122294942	39.894	1200.52	2.92127863	3.07	2.174580428	0.025525585	65	3	2.9

